,Zipcode,Score,City,County,Lat,Long,State,id,CountyScore
64559,73301,1,Austin,Travis County,,,Texas,48453,1093
64566,75001,2,Addison,Dallas County,32.96,-96.84,Texas,48113,7399
64587,75002,1,Allen,Collin County,33.08,-96.61,Texas,48085,1465
64637,75006,2,Carrollton,Dallas County,32.95,-96.89,Texas,48113,7399
64684,75007,1,Carrollton,Denton County,33.0,-96.9,Texas,48121,2104
64742,75009,2,Celina,Collin County,33.3,-96.8,Texas,48085,1465
64751,75010,1,Carrollton,Denton County,33.03,-96.9,Texas,48121,2104
64766,75011,2,Carrollton,Dallas County,,,Texas,48113,7399
64767,75013,1,Allen,Collin County,33.12,-96.69,Texas,48085,1465
64784,75014,1,Irving,Dallas County,,,Texas,48113,7399
64788,75019,1,Coppell,Dallas County,32.96,-96.98,Texas,48113,7399
64801,75020,1,Denison,Grayson County,33.76,-96.6,Texas,48181,504
64878,75021,1,Denison,Grayson County,33.74,-96.47,Texas,48181,504
64895,75022,1,Flower Mound,Denton County,33.03,-97.12,Texas,48121,2104
64898,75023,2,Plano,Collin County,33.05,-96.73,Texas,48085,1465
64959,75024,1,Plano,Collin County,33.08,-96.81,Texas,48085,1465
64973,75025,3,Plano,Collin County,33.1,-96.73,Texas,48085,1465
65005,75028,1,Flower Mound,Denton County,33.03,-97.07,Texas,48121,2104
65022,75032,3,Rockwall,Rockwall County,32.9,-96.4,Texas,48397,165
65036,75033,3,Frisco,,,,Texas,NA,46
65060,75034,3,Frisco,Denton County,33.12,-96.88,Texas,48121,2104
65110,75035,1,Frisco,Collin County,33.16,-96.77,Texas,48085,1465
65145,75038,2,Irving,Dallas County,32.88,-96.98,Texas,48113,7399
65195,75039,2,Irving,Dallas County,32.88,-96.95,Texas,48113,7399
65199,75040,1,Garland,Dallas County,32.93,-96.62,Texas,48113,7399
65277,75041,1,Garland,Dallas County,32.88,-96.65,Texas,48113,7399
65335,75042,1,Garland,Dallas County,32.92,-96.68,Texas,48113,7399
65377,75043,3,Garland,Dallas County,32.86,-96.59,Texas,48113,7399
65513,75044,2,Garland,Dallas County,32.96,-96.65,Texas,48113,7399
65559,75046,2,Garland,Dallas County,,,Texas,48113,7399
65560,75048,3,Sachse,Dallas County,32.97,-96.58,Texas,48113,7399
65576,75049,2,Garland,Dallas County,,,Texas,48113,7399
65578,75050,2,Grand Prairie,Dallas County,32.78,-96.99,Texas,48113,7399
65647,75051,2,Grand Prairie,Dallas County,32.73,-96.99,Texas,48113,7399
65721,75052,2,Grand Prairie,Dallas County,32.65,-97.02,Texas,48113,7399
65866,75054,2,Grand Prairie,Tarrant County,32.6,-97.04,Texas,48439,6820
65875,75056,2,The Colony,Denton County,33.07,-96.9,Texas,48121,2104
65937,75057,2,Lewisville,Denton County,33.05,-96.98,Texas,48121,2104
65973,75058,1,Gunter,Grayson County,33.45,-96.73,Texas,48181,504
65976,75060,2,Irving,Dallas County,32.79,-96.95,Texas,48113,7399
66002,75061,1,Irving,Dallas County,32.83,-97.01,Texas,48113,7399
66084,75062,2,Irving,Dallas County,32.85,-96.96,Texas,48113,7399
66137,75063,1,Irving,Dallas County,32.92,-96.98,Texas,48113,7399
66163,75064,2,Irving,,,,Texas,NA,46
66164,75065,2,Lake Dallas,Denton County,33.12,-97.03,Texas,48121,2104
66188,75067,2,Lewisville,Denton County,33.02,-96.99,Texas,48121,2104
66320,75068,1,Little Elm,Denton County,33.15,-96.95,Texas,48121,2104
66418,75069,2,Mckinney,Collin County,33.18,-96.59,Texas,48085,1465
66467,75070,1,Mckinney,Collin County,33.16,-96.72,Texas,48085,1465
66544,75071,3,Mckinney,Collin County,33.3,-96.6,Texas,48085,1465
66616,75074,2,Plano,Collin County,33.04,-96.67,Texas,48085,1465
66663,75075,1,Plano,Collin County,33.02,-96.75,Texas,48085,1465
66697,75076,1,Pottsboro,Grayson County,33.8,-96.7,Texas,48181,504
66705,75077,3,Lewisville,Denton County,33.08,-97.07,Texas,48121,2104
66727,75078,1,Prosper,Collin County,33.26,-96.82,Texas,48085,1465
66749,75080,1,Richardson,Dallas County,32.97,-96.74,Texas,48113,7399
66776,75081,2,Richardson,Dallas County,32.95,-96.72,Texas,48113,7399
66791,75082,2,Richardson,Collin County,32.99,-96.66,Texas,48085,1465
66795,75086,3,Plano,Collin County,,,Texas,48085,1465
66796,75087,1,Rockwall,Rockwall County,32.94,-96.44,Texas,48397,165
66802,75088,1,Rowlett,Dallas County,32.89,-96.55,Texas,48113,7399
66828,75089,1,Rowlett,Dallas County,32.94,-96.55,Texas,48113,7399
66848,75090,3,Sherman,Grayson County,33.6,-96.5,Texas,48181,504
66910,75091,1,Sherman,Grayson County,,,Texas,48181,504
66911,75092,2,Sherman,Grayson County,33.6,-96.7,Texas,48181,504
66974,75093,1,Plano,Collin County,33.04,-96.81,Texas,48085,1465
67000,75094,1,Plano,Collin County,33.01,-96.62,Texas,48085,1465
67008,75097,1,Weston,Collin County,,,Texas,48085,1465
67010,75098,2,Wylie,Collin County,33.02,-96.52,Texas,48085,1465
67112,75101,2,Bardwell,Ellis County,32.3,-96.6,Texas,48139,700
67115,75102,3,Barry,Navarro County,32.1,-96.6,Texas,48349,228
67118,75103,2,Canton,Van Zandt County,32.5,-95.9,Texas,48467,240
67154,75104,2,Cedar Hill,Dallas County,32.59,-96.96,Texas,48113,7399
67285,75106,2,Cedar Hill,Dallas County,,,Texas,48113,7399
67287,75109,3,Corsicana,Navarro County,32.1,-96.3,Texas,48349,228
67292,75110,1,Corsicana,Navarro County,32.1,-96.5,Texas,48349,228
67367,75114,2,Crandall,Kaufman County,32.6,-96.4,Texas,48257,414
67378,75115,1,Desoto,Dallas County,32.61,-96.87,Texas,48113,7399
67548,75116,1,Duncanville,Dallas County,32.66,-96.92,Texas,48113,7399
67582,75117,1,Edgewood,Van Zandt County,32.7,-95.9,Texas,48467,240
67591,75118,3,Elmo,Kaufman County,,,Texas,48257,414
67592,75119,2,Ennis,Ellis County,32.4,-96.6,Texas,48139,700
67697,75120,1,Ennis,Ellis County,,,Texas,48139,700
67700,75121,1,Copeville,Collin County,,,Texas,48085,1465
67702,75123,1,Desoto,Dallas County,,,Texas,48113,7399
67704,75124,1,Eustace,Henderson County,32.3,-96.0,Texas,48213,479
67712,75125,1,Ferris,Ellis County,32.5,-96.6,Texas,48139,700
67722,75126,3,Forney,Kaufman County,32.7,-96.4,Texas,48257,414
67787,75127,2,Fruitvale,Van Zandt County,32.66,-95.8,Texas,48467,240
67796,75132,1,Fate,Rockwall County,32.9,-96.3,Texas,48397,165
67797,75134,3,Lancaster,Dallas County,32.63,-96.76,Texas,48113,7399
67884,75135,2,Caddo Mills,Hunt County,33.1,-96.2,Texas,48231,536
67897,75137,1,Duncanville,Dallas County,32.63,-96.91,Texas,48113,7399
67933,75140,2,Grand Saline,Van Zandt County,32.7,-95.7,Texas,48467,240
67947,75141,2,Hutchins,Dallas County,32.64,-96.7,Texas,48113,7399
67958,75142,1,Kaufman,Kaufman County,32.6,-96.3,Texas,48257,414
68013,75143,1,Kemp,Henderson County,32.4,-96.3,Texas,48213,479
68062,75144,1,Kerens,Navarro County,32.1,-96.2,Texas,48349,228
68071,75146,2,Lancaster,Dallas County,32.57,-96.74,Texas,48113,7399
68175,75147,2,Mabank,Kaufman County,32.4,-96.0,Texas,48257,414
68202,75148,2,Malakoff,Henderson County,32.1,-96.0,Texas,48213,479
68215,75149,1,Mesquite,Dallas County,32.77,-96.62,Texas,48113,7399
68370,75150,2,Mesquite,Dallas County,32.82,-96.63,Texas,48113,7399
68496,75152,2,Palmer,Ellis County,32.43,-96.67,Texas,48139,700
68504,75153,3,Powell,Navarro County,32.17,-96.36,Texas,48349,228
68507,75154,2,Red Oak,Ellis County,32.5,-96.8,Texas,48139,700
68606,75155,2,Rice,Navarro County,32.22,-96.49,Texas,48349,228
68613,75156,1,Mabank,Henderson County,32.28,-96.1,Texas,48213,479
68686,75157,2,Rosser,Kaufman County,32.46,-96.44,Texas,48257,414
68689,75158,1,Scurry,Kaufman County,32.5,-96.4,Texas,48257,414
68696,75159,1,Seagoville,Dallas County,32.6,-96.6,Texas,48113,7399
68781,75160,2,Terrell,Kaufman County,32.8,-96.3,Texas,48257,414
68847,75161,2,Terrell,Kaufman County,32.7,-96.2,Texas,48257,414
68859,75163,1,Trinidad,Henderson County,32.2,-96.1,Texas,48213,479
68864,75165,2,Waxahachie,Ellis County,32.4,-96.8,Texas,48139,700
68955,75166,3,Lavon,Collin County,33.02,-96.45,Texas,48085,1465
68959,75167,3,Waxahachie,Ellis County,32.4,-96.9,Texas,48139,700
68962,75168,2,Waxahachie,Ellis County,,,Texas,48139,700
68963,75169,2,Wills Point,Van Zandt County,32.7,-96.0,Texas,48467,240
69003,75172,1,Wilmer,Dallas County,32.61,-96.67,Texas,48113,7399
69014,75173,1,Nevada,Collin County,33.06,-96.38,Texas,48085,1465
69022,75180,3,Balch Springs,Dallas County,32.72,-96.61,Texas,48113,7399
69109,75181,2,Mesquite,Dallas County,32.74,-96.55,Texas,48113,7399
69153,75182,1,Sunnyvale,Dallas County,32.79,-96.56,Texas,48113,7399
69158,75189,3,Royse City,Rockwall County,32.9,-96.3,Texas,48397,165
69233,75201,1,Dallas,Dallas County,32.79,-96.8,Texas,48113,7399
69237,75203,1,Dallas,Dallas County,32.74,-96.79,Texas,48113,7399
69261,75204,1,Dallas,Dallas County,32.8,-96.79,Texas,48113,7399
69272,75205,3,Dallas,Dallas County,32.83,-96.79,Texas,48113,7399
69273,75206,1,Dallas,Dallas County,32.83,-96.77,Texas,48113,7399
69279,75208,2,Dallas,Dallas County,32.75,-96.84,Texas,48113,7399
69286,75209,3,Dallas,Dallas County,32.84,-96.83,Texas,48113,7399
69294,75210,2,Dallas,Dallas County,32.76,-96.74,Texas,48113,7399
69323,75211,1,Dallas,Dallas County,32.74,-96.92,Texas,48113,7399
69395,75212,1,Dallas,Dallas County,32.78,-96.87,Texas,48113,7399
69465,75214,2,Dallas,Dallas County,32.83,-96.74,Texas,48113,7399
69478,75215,2,Dallas,Dallas County,32.75,-96.77,Texas,48113,7399
69534,75216,1,Dallas,Dallas County,32.71,-96.77,Texas,48113,7399
69729,75217,1,Dallas,Dallas County,32.7,-96.68,Texas,48113,7399
69906,75218,2,Dallas,Dallas County,32.84,-96.7,Texas,48113,7399
69917,75219,2,Dallas,Dallas County,32.81,-96.82,Texas,48113,7399
69933,75220,2,Dallas,Dallas County,32.86,-96.87,Texas,48113,7399
69987,75221,1,Dallas,Dallas County,,,Texas,48113,7399
69988,75223,2,Dallas,Dallas County,32.79,-96.75,Texas,48113,7399
69999,75224,2,Dallas,Dallas County,32.71,-96.84,Texas,48113,7399
70043,75225,2,Dallas,Dallas County,32.87,-96.79,Texas,48113,7399
70044,75227,2,Dallas,Dallas County,32.77,-96.69,Texas,48113,7399
70195,75228,3,Dallas,Dallas County,32.83,-96.68,Texas,48113,7399
70363,75229,2,Dallas,Dallas County,32.9,-96.89,Texas,48113,7399
70367,75230,1,Dallas,Dallas County,32.9,-96.79,Texas,48113,7399
70375,75231,1,Dallas,Dallas County,32.88,-96.75,Texas,48113,7399
70487,75232,1,Dallas,Dallas County,32.66,-96.84,Texas,48113,7399
70594,75233,2,Dallas,Dallas County,32.71,-96.87,Texas,48113,7399
70625,75234,1,Dallas,Dallas County,32.92,-96.9,Texas,48113,7399
70645,75235,1,Dallas,Dallas County,32.83,-96.85,Texas,48113,7399
70659,75236,1,Dallas,Dallas County,32.69,-96.94,Texas,48113,7399
70719,75237,1,Dallas,Dallas County,32.66,-96.87,Texas,48113,7399
70856,75238,2,Dallas,Dallas County,32.88,-96.71,Texas,48113,7399
70908,75240,2,Dallas,Dallas County,32.93,-96.79,Texas,48113,7399
70947,75241,1,Dallas,Dallas County,32.67,-96.76,Texas,48113,7399
71104,75242,1,Dallas,Dallas County,,,Texas,48113,7399
71105,75243,2,Dallas,Dallas County,32.91,-96.74,Texas,48113,7399
71262,75244,2,Dallas,Dallas County,32.93,-96.84,Texas,48113,7399
71272,75246,1,Dallas,Dallas County,32.793,-96.773,Texas,48113,7399
71275,75247,1,Dallas,Dallas County,32.83,-96.88,Texas,48113,7399
71278,75248,2,Dallas,Dallas County,32.97,-96.8,Texas,48113,7399
71298,75249,1,Dallas,Dallas County,32.64,-96.97,Texas,48113,7399
71337,75250,1,Dallas,Dallas County,,,Texas,48113,7399
71339,75251,2,Dallas,Dallas County,32.917,-96.773,Texas,48113,7399
71342,75252,1,Dallas,Collin County,33.0,-96.79,Texas,48085,1465
71365,75253,2,Dallas,Dallas County,32.67,-96.61,Texas,48113,7399
71435,75254,1,Dallas,Dallas County,32.95,-96.8,Texas,48113,7399
71464,75285,1,Dallas,Dallas County,,,Texas,48113,7399
71465,75287,2,Dallas,Denton County,33.0,-96.84,Texas,48121,2104
71629,75343,2,Dallas,Dallas County,,,Texas,48113,7399
71630,75354,1,Dallas,Dallas County,,,Texas,48113,7399
71632,75367,1,Dallas,Dallas County,,,Texas,48113,7399
71633,75370,2,Dallas,Dallas County,,,Texas,48113,7399
71634,75389,2,Dallas,Dallas County,,,Texas,48113,7399
71635,75401,2,Greenville,Hunt County,33.2,-96.1,Texas,48231,536
71743,75402,2,Greenville,Hunt County,33.1,-96.1,Texas,48231,536
71794,75403,1,Greenville,Hunt County,,,Texas,48231,536
71796,75407,1,Princeton,Collin County,33.1,-96.5,Texas,48085,1465
71867,75409,2,Anna,Collin County,33.3,-96.5,Texas,48085,1465
71959,75410,1,Alba,Wood County,32.8,-95.6,Texas,48499,117
71969,75411,2,Arthur City,Lamar County,33.9,-95.6,Texas,48277,210
71970,75413,2,Bailey,Fannin County,33.433,-96.165,Texas,48147,148
71971,75414,2,Bells,Grayson County,33.6,-96.5,Texas,48181,504
71973,75416,2,Blossom,Lamar County,33.7,-95.4,Texas,48277,210
71976,75417,3,Bogata,Red River County,33.5,-95.1,Texas,48387,32
71978,75418,1,Bonham,Fannin County,33.6,-96.2,Texas,48147,148
72026,75421,1,Brookston,Lamar County,33.63,-95.72,Texas,48277,210
72028,75422,3,Campbell,Hunt County,33.1,-95.9,Texas,48231,536
72032,75423,1,Celeste,Hunt County,33.3,-96.2,Texas,48231,536
72037,75424,1,Blue Ridge,Collin County,33.31,-96.39,Texas,48085,1465
72042,75426,2,Clarksville,Red River County,33.7,-95.0,Texas,48387,32
72047,75428,3,Commerce,Hunt County,33.3,-95.9,Texas,48231,536
72088,75429,2,Commerce,Hunt County,,,Texas,48231,536
72089,75431,1,Como,Hopkins County,33.0,-95.5,Texas,48223,121
72092,75432,2,Cooper,Delta County,33.4,-95.5,Texas,48119,13
72096,75433,1,Cumby,Hopkins County,33.1,-95.8,Texas,48223,121
72104,75435,1,Deport,Lamar County,33.48,-95.35,Texas,48277,210
72105,75436,2,Detroit,Red River County,33.7,-95.2,Texas,48387,32
72110,75437,1,Dike,Hopkins County,33.3,-95.5,Texas,48223,121
72112,75438,1,Dodd City,Fannin County,33.6,-96.09,Texas,48147,148
72113,75439,3,Ector,Fannin County,33.55,-96.27,Texas,48147,148
72117,75440,1,Emory,Rains County,32.9,-95.8,Texas,48379,32
72125,75442,1,Farmersville,Collin County,33.2,-96.3,Texas,48085,1465
72146,75444,1,Golden,Wood County,,,Texas,48499,117
72147,75446,2,Honey Grove,Fannin County,33.6,-95.9,Texas,48147,148
72161,75449,2,Ladonia,Fannin County,33.4,-96.0,Texas,48147,148
72163,75451,3,Leesburg,Camp County,32.96,-95.12,Texas,48063,35
72164,75452,1,Leonard,Fannin County,33.4,-96.2,Texas,48147,148
72171,75453,2,Lone Oak,Hunt County,33.0,-95.9,Texas,48231,536
72179,75454,1,Melissa,Collin County,33.28,-96.56,Texas,48085,1465
72188,75455,1,Mount Pleasant,Titus County,33.2,-95.0,Texas,48449,73
72224,75456,2,Mount Pleasant,Titus County,,,Texas,48449,73
72225,75457,2,Mount Vernon,Franklin County,33.2,-95.2,Texas,48159,14
72232,75459,1,Howe,Grayson County,33.5,-96.7,Texas,48181,504
72245,75460,2,Paris,Lamar County,33.6,-95.6,Texas,48277,210
72319,75462,2,Paris,Lamar County,33.6,-95.5,Texas,48277,210
72337,75468,1,Pattonville,Lamar County,33.5,-95.4,Texas,48277,210
72338,75469,3,Pecan Gap,Delta County,33.41,-95.82,Texas,48119,13
72339,75471,3,Pickton,Hopkins County,33.0,-95.4,Texas,48223,121
72342,75472,1,Point,Rains County,32.9,-95.9,Texas,48379,32
72354,75473,1,Powderly,Lamar County,33.8,-95.5,Texas,48277,210
72361,75474,1,Quinlan,Hunt County,32.9,-96.1,Texas,48231,536
72437,75475,1,Randolph,Fannin County,33.48,-96.24,Texas,48147,148
72439,75476,2,Ravenna,Fannin County,33.7,-96.2,Texas,48147,148
72442,75478,2,Saltillo,Hopkins County,33.2,-95.4,Texas,48223,121
72443,75480,1,Scroggins,Franklin County,33.02,-95.19,Texas,48159,14
72444,75481,3,Sulphur Bluff,Hopkins County,33.31,-95.39,Texas,48223,121
72445,75482,2,Sulphur Springs,Hopkins County,33.2,-95.6,Texas,48223,121
72495,75486,1,Sumner,Lamar County,33.7,-95.7,Texas,48277,210
72496,75487,2,Talco,Titus County,33.3,-95.2,Texas,48449,73
72498,75489,3,Tom Bean,Grayson County,33.519,-96.484,Texas,48181,504
72499,75490,2,Trenton,Fannin County,33.44,-96.32,Texas,48147,148
72502,75491,1,Whitewright,Grayson County,33.5,-96.4,Texas,48181,504
72515,75492,3,Windom,Fannin County,33.6,-96.0,Texas,48147,148
72516,75493,2,Winfield,Titus County,33.16,-95.11,Texas,48449,73
72517,75494,3,Winnsboro,Wood County,32.9,-95.3,Texas,48499,117
72521,75495,1,Van Alstyne,Grayson County,33.4,-96.6,Texas,48181,504
72530,75496,2,Wolfe City,Hunt County,33.4,-96.1,Texas,48231,536
72537,75497,2,Yantis,Wood County,32.9,-95.6,Texas,48499,117
72543,75501,2,Texarkana,Bowie County,33.4,-94.2,Texas,48037,668
72742,75503,1,Texarkana,Bowie County,33.52,-94.14,Texas,48037,668
72810,75504,1,Texarkana,Bowie County,,,Texas,48037,668
72812,75505,1,Texarkana,Bowie County,,,Texas,48037,668
72817,75550,3,Annona,Red River County,33.5,-94.9,Texas,48387,32
72819,75551,2,Atlanta,Cass County,33.1,-94.2,Texas,48067,148
72865,75554,2,Avery,Red River County,33.6,-94.8,Texas,48387,32
72867,75555,2,Bivins,Cass County,33.0,-94.2,Texas,48067,148
72871,75556,1,Bloomburg,Cass County,33.13,-94.08,Texas,48067,148
72874,75558,3,Cookville,Titus County,33.3,-94.9,Texas,48449,73
72875,75559,1,De Kalb,Bowie County,33.5,-94.6,Texas,48037,668
72884,75560,2,Douglassville,Cass County,33.2,-94.4,Texas,48067,148
72886,75561,2,Hooks,Bowie County,33.51,-94.28,Texas,48037,668
72898,75563,1,Linden,Cass County,33.0,-94.4,Texas,48067,148
72900,75565,3,Mc Leod,Cass County,33.0,-94.2,Texas,48067,148
72902,75567,3,Maud,Bowie County,33.3,-94.3,Texas,48037,668
72917,75568,2,Naples,Morris County,33.2,-94.6,Texas,48343,39
72921,75569,2,Nash,Bowie County,33.44,-94.13,Texas,48037,668
72939,75570,1,New Boston,Bowie County,33.5,-94.4,Texas,48037,668
72971,75571,2,Omaha,Morris County,33.2,-94.7,Texas,48343,39
72978,75572,3,Queen City,Cass County,33.2,-94.1,Texas,48067,148
72997,75573,2,Redwater,Bowie County,33.4,-94.4,Texas,48037,668
72998,75574,1,Simms,Bowie County,33.3,-94.5,Texas,48037,668
73006,75601,1,Longview,Gregg County,32.5,-94.71,Texas,48183,685
73055,75602,1,Longview,Gregg County,32.45,-94.67,Texas,48183,685
73117,75603,3,Longview,Gregg County,32.4,-94.7,Texas,48183,685
73132,75604,2,Longview,Gregg County,32.52,-94.84,Texas,48183,685
73243,75605,2,Longview,Gregg County,32.6,-94.7,Texas,48183,685
73306,75607,2,Longview,Gregg County,,,Texas,48183,685
73309,75630,1,Avinger,Marion County,32.9,-94.6,Texas,48315,33
73313,75631,1,Beckville,Panola County,32.3,-94.5,Texas,48365,103
73318,75633,1,Carthage,Panola County,32.1,-94.3,Texas,48365,103
73365,75638,1,Daingerfield,Morris County,33.0,-94.7,Texas,48343,39
73374,75639,2,De Berry,Panola County,32.3,-94.2,Texas,48365,103
73379,75640,2,Diana,Upshur County,32.7,-94.7,Texas,48459,151
73386,75641,1,Easton,Gregg County,32.38,-94.58,Texas,48183,685
73387,75642,2,Elysian Fields,Harrison County,32.5,-94.3,Texas,48203,238
73388,75643,1,Gary,Panola County,32.0,-94.3,Texas,48365,103
73392,75644,2,Gilmer,Upshur County,32.8,-95.0,Texas,48459,151
73428,75645,3,Gilmer,Upshur County,32.7,-94.9,Texas,48459,151
73449,75647,2,Gladewater,Gregg County,32.5,-95.0,Texas,48183,685
73475,75650,2,Hallsville,Harrison County,32.5,-94.6,Texas,48203,238
73487,75651,2,Harleton,Harrison County,32.67,-94.53,Texas,48203,238
73491,75652,1,Henderson,Rusk County,32.3,-94.7,Texas,48401,275
73545,75653,1,Henderson,Rusk County,,,Texas,48401,275
73546,75654,1,Henderson,Rusk County,32.1,-94.8,Texas,48401,275
73592,75656,2,Hughes Springs,Cass County,33.0,-94.6,Texas,48067,148
73594,75657,1,Jefferson,Marion County,32.8,-94.4,Texas,48315,33
73607,75659,3,Jonesville,Harrison County,,,Texas,48203,238
73609,75661,3,Karnack,Harrison County,32.6,-94.2,Texas,48203,238
73613,75662,2,Kilgore,Gregg County,32.4,-94.9,Texas,48183,685
73671,75667,2,Laneville,Rusk County,32.0,-94.8,Texas,48401,275
73672,75668,2,Lone Star,Morris County,32.92,-94.7,Texas,48343,39
73677,75670,3,Marshall,Harrison County,32.5,-94.4,Texas,48203,238
73746,75672,2,Marshall,Harrison County,32.5,-94.3,Texas,48203,238
73775,75681,2,Mount Enterprise,Rusk County,32.0,-94.7,Texas,48401,275
73789,75682,1,New London,Rusk County,32.3,-94.9,Texas,48401,275
73793,75683,1,Ore City,Upshur County,32.8,-94.7,Texas,48459,151
73801,75684,2,Overton,Rusk County,32.3,-94.9,Texas,48401,275
73816,75686,1,Pittsburg,Camp County,33.0,-94.9,Texas,48063,35
73833,75691,1,Tatum,Rusk County,32.3,-94.6,Texas,48401,275
73845,75692,3,Waskom,Harrison County,32.5,-94.1,Texas,48203,238
73854,75693,1,White Oak,Gregg County,32.54,-94.86,Texas,48183,685
73862,75694,2,Woodlawn,Harrison County,,,Texas,48203,238
73863,75701,1,Tyler,Smith County,32.32,-95.29,Texas,48423,1191
74000,75702,2,Tyler,Smith County,32.37,-95.31,Texas,48423,1191
74109,75703,1,Tyler,Smith County,32.2,-95.3,Texas,48423,1191
74279,75704,1,Tyler,Smith County,32.4,-95.4,Texas,48423,1191
74313,75705,2,Tyler,Smith County,32.3,-95.1,Texas,48423,1191
74321,75706,2,Tyler,Smith County,32.5,-95.3,Texas,48423,1191
74355,75707,2,Tyler,Smith County,32.3,-95.2,Texas,48423,1191
74379,75708,2,Tyler,Smith County,32.42,-95.21,Texas,48423,1191
74413,75709,2,Tyler,Smith County,32.3,-95.4,Texas,48423,1191
74427,75711,1,Tyler,Smith County,,,Texas,48423,1191
74431,75712,1,Tyler,Smith County,,,Texas,48423,1191
74434,75750,2,Arp,Smith County,32.27,-95.06,Texas,48423,1191
74442,75751,3,Athens,Henderson County,32.1,-95.9,Texas,48213,479
74495,75752,3,Athens,Henderson County,32.2,-95.8,Texas,48213,479
74505,75754,1,Ben Wheeler,Van Zandt County,32.4,-95.7,Texas,48467,240
74515,75755,1,Big Sandy,Upshur County,32.6,-95.1,Texas,48459,151
74525,75756,1,Brownsboro,Henderson County,32.3,-95.6,Texas,48213,479
74533,75757,1,Bullard,Smith County,32.1,-95.3,Texas,48423,1191
74546,75758,2,Chandler,Henderson County,32.3,-95.5,Texas,48213,479
74565,75759,2,Cuney,Cherokee County,32.04,-95.42,Texas,48073,266
74566,75760,1,Cushing,Nacogdoches County,31.8,-94.9,Texas,48347,292
74569,75762,2,Flint,Smith County,32.23,-95.39,Texas,48423,1191
74586,75763,2,Frankston,Anderson County,32.0,-95.5,Texas,48001,506
74595,75764,1,Gallatin,Cherokee County,31.923,-95.145,Texas,48073,266
74596,75765,2,Hawkins,Wood County,32.6,-95.2,Texas,48499,117
74606,75766,1,Jacksonville,Cherokee County,31.9,-95.2,Texas,48073,266
74741,75770,1,Larue,Henderson County,32.1,-95.6,Texas,48213,479
74745,75771,1,Lindale,Smith County,32.5,-95.4,Texas,48423,1191
74797,75772,1,Maydelle,Cherokee County,,,Texas,48073,266
74798,75773,1,Mineola,Wood County,32.7,-95.4,Texas,48499,117
74829,75778,1,Murchison,Henderson County,32.3,-95.72,Texas,48213,479
74842,75782,1,Poynor,Henderson County,,,Texas,48213,479
74844,75783,2,Quitman,Wood County,32.8,-95.4,Texas,48499,117
74854,75784,2,Reklaw,Cherokee County,31.89,-94.97,Texas,48073,266
74857,75785,2,Rusk,Cherokee County,31.8,-95.2,Texas,48073,266
74880,75789,1,Troup,Smith County,32.1,-95.1,Texas,48423,1191
74894,75790,1,Van,Van Zandt County,32.55,-95.66,Texas,48467,240
74908,75791,1,Whitehouse,Smith County,32.22,-95.22,Texas,48423,1191
74928,75792,2,Winona,Smith County,32.5,-95.1,Texas,48423,1191
74939,75801,2,Palestine,Anderson County,31.7,-95.6,Texas,48001,506
75070,75802,3,Palestine,Anderson County,,,Texas,48001,506
75073,75803,1,Palestine,Anderson County,31.9,-95.7,Texas,48001,506
75176,75831,2,Buffalo,Leon County,31.4,-96.0,Texas,48289,40
75185,75833,1,Centerville,Leon County,31.3,-95.9,Texas,48289,40
75187,75835,1,Crockett,Houston County,31.3,-95.5,Texas,48225,183
75255,75838,2,Donie,Freestone County,31.48,-96.25,Texas,48161,63
75256,75839,1,Elkhart,Anderson County,31.6,-95.6,Texas,48001,506
75288,75840,2,Fairfield,Freestone County,31.8,-96.0,Texas,48161,63
75306,75844,1,Grapeland,Houston County,31.6,-95.4,Texas,48225,183
75330,75845,1,Groveton,Trinity County,31.1,-95.1,Texas,48455,22
75332,75849,3,Latexo,Houston County,31.37,-95.47,Texas,48225,183
75333,75850,2,Leona,Leon County,31.1,-95.9,Texas,48289,40
75335,75851,3,Lovelady,Houston County,31.1,-95.5,Texas,48225,183
75340,75852,2,Midway,Madison County,31.0,-95.8,Texas,48313,30
75343,75853,1,Montalba,Anderson County,31.9,-95.8,Texas,48001,506
75345,75855,2,Oakwood,Leon County,31.5,-95.9,Texas,48289,40
75355,75858,2,Ratcliff,Houston County,31.392,-95.137,Texas,48225,183
75356,75859,1,Streetman,Freestone County,31.9,-96.3,Texas,48161,63
75359,75860,1,Teague,Freestone County,31.6,-96.2,Texas,48161,63
75373,75861,2,Tennessee Colony,Anderson County,31.9,-95.9,Texas,48001,506
75381,75862,1,Trinity,Trinity County,31.0,-95.4,Texas,48455,22
75390,75901,2,Lufkin,Angelina County,31.3,-94.6,Texas,48005,300
75458,75904,2,Lufkin,Angelina County,31.4,-94.8,Texas,48005,300
75525,75926,1,Apple Springs,Trinity County,31.3,-95.0,Texas,48455,22
75527,75928,1,Bon Wier,Newton County,30.7,-93.7,Texas,48351,45
75537,75929,1,Broaddus,San Augustine County,31.2,-94.2,Texas,48405,26
75539,75931,2,Brookeland,Jasper County,31.11,-93.98,Texas,48241,201
75541,75932,1,Burkeville,Newton County,31.0,-93.6,Texas,48351,45
75542,75933,1,Call,Newton County,30.5,-93.8,Texas,48351,45
75543,75935,1,Center,Shelby County,31.8,-94.2,Texas,48419,133
75588,75936,1,Chester,Tyler County,30.9,-94.6,Texas,48457,153
