ind,Zipcode,Score,City,County,Lat,Long,State,id,CountyScore
7571,30274,2,Riverdale,Clayton County,33.55,-84.4,Georgia,13063,1509.0
7572,30274,2,Riverdale,Clayton County,33.55,-84.4,Georgia,13063,1509.0
7573,30274,2,Riverdale,Clayton County,33.55,-84.4,Georgia,13063,1509.0
7574,30274,1,Riverdale,Clayton County,33.55,-84.4,Georgia,13063,1509.0
7575,30274,1,Riverdale,Clayton County,33.55,-84.4,Georgia,13063,1509.0
7576,30274,2,Riverdale,Clayton County,33.55,-84.4,Georgia,13063,1509.0
7577,30274,1,Riverdale,Clayton County,33.55,-84.4,Georgia,13063,1509.0
7578,30274,2,Riverdale,Clayton County,33.55,-84.4,Georgia,13063,1509.0
7579,30274,2,Riverdale,Clayton County,33.55,-84.4,Georgia,13063,1509.0
7580,30274,1,Riverdale,Clayton County,33.55,-84.4,Georgia,13063,1509.0
7581,30274,1,Riverdale,Clayton County,33.55,-84.4,Georgia,13063,1509.0
7582,30274,2,Riverdale,Clayton County,33.55,-84.4,Georgia,13063,1509.0
7583,30274,1,Riverdale,Clayton County,33.55,-84.4,Georgia,13063,1509.0
7584,30274,2,Riverdale,Clayton County,33.55,-84.4,Georgia,13063,1509.0
7585,30274,2,Riverdale,Clayton County,33.55,-84.4,Georgia,13063,1509.0
7586,30274,2,Riverdale,Clayton County,33.55,-84.4,Georgia,13063,1509.0
7587,30274,1,Riverdale,Clayton County,33.55,-84.4,Georgia,13063,1509.0
7588,30274,2,Riverdale,Clayton County,33.55,-84.4,Georgia,13063,1509.0
7589,30274,2,Riverdale,Clayton County,33.55,-84.4,Georgia,13063,1509.0
7590,30274,2,Riverdale,Clayton County,33.55,-84.4,Georgia,13063,1509.0
7591,30274,2,Riverdale,Clayton County,33.55,-84.4,Georgia,13063,1509.0
7592,30274,2,Riverdale,Clayton County,33.55,-84.4,Georgia,13063,1509.0
7593,30274,2,Riverdale,Clayton County,33.55,-84.4,Georgia,13063,1509.0
7594,30274,1,Riverdale,Clayton County,33.55,-84.4,Georgia,13063,1509.0
7595,30274,1,Riverdale,Clayton County,33.55,-84.4,Georgia,13063,1509.0
7596,30274,2,Riverdale,Clayton County,33.55,-84.4,Georgia,13063,1509.0
7597,30274,1,Riverdale,Clayton County,33.55,-84.4,Georgia,13063,1509.0
7598,30274,1,Riverdale,Clayton County,33.55,-84.4,Georgia,13063,1509.0
7599,30274,2,Riverdale,Clayton County,33.55,-84.4,Georgia,13063,1509.0
7600,30274,2,Riverdale,Clayton County,33.55,-84.4,Georgia,13063,1509.0
7601,30274,1,Riverdale,Clayton County,33.55,-84.4,Georgia,13063,1509.0
7602,30274,1,Riverdale,Clayton County,33.55,-84.4,Georgia,13063,1509.0
7603,30274,1,Riverdale,Clayton County,33.55,-84.4,Georgia,13063,1509.0
7604,30274,1,Riverdale,Clayton County,33.55,-84.4,Georgia,13063,1509.0
7605,30274,2,Riverdale,Clayton County,33.55,-84.4,Georgia,13063,1509.0
7606,30274,1,Riverdale,Clayton County,33.55,-84.4,Georgia,13063,1509.0
7607,30274,2,Riverdale,Clayton County,33.55,-84.4,Georgia,13063,1509.0
7608,30274,2,Riverdale,Clayton County,33.55,-84.4,Georgia,13063,1509.0
7609,30274,1,Riverdale,Clayton County,33.55,-84.4,Georgia,13063,1509.0
7610,30274,1,Riverdale,Clayton County,33.55,-84.4,Georgia,13063,1509.0
7611,30274,2,Riverdale,Clayton County,33.55,-84.4,Georgia,13063,1509.0
7612,30274,1,Riverdale,Clayton County,33.55,-84.4,Georgia,13063,1509.0
7613,30274,2,Riverdale,Clayton County,33.55,-84.4,Georgia,13063,1509.0
7614,30274,1,Riverdale,Clayton County,33.55,-84.4,Georgia,13063,1509.0
7615,30274,2,Riverdale,Clayton County,33.55,-84.4,Georgia,13063,1509.0
7616,30274,2,Riverdale,Clayton County,33.55,-84.4,Georgia,13063,1509.0
7617,30274,2,Riverdale,Clayton County,33.55,-84.4,Georgia,13063,1509.0
7618,30274,2,Riverdale,Clayton County,33.55,-84.4,Georgia,13063,1509.0
7619,30274,1,Riverdale,Clayton County,33.55,-84.4,Georgia,13063,1509.0
7620,30274,1,Riverdale,Clayton County,33.55,-84.4,Georgia,13063,1509.0
7621,30274,2,Riverdale,Clayton County,33.55,-84.4,Georgia,13063,1509.0
7622,30274,1,Riverdale,Clayton County,33.55,-84.4,Georgia,13063,1509.0
7623,30274,2,Riverdale,Clayton County,33.55,-84.4,Georgia,13063,1509.0
7624,30274,1,Riverdale,Clayton County,33.55,-84.4,Georgia,13063,1509.0
7625,30274,1,Riverdale,Clayton County,33.55,-84.4,Georgia,13063,1509.0
7626,30274,2,Riverdale,Clayton County,33.55,-84.4,Georgia,13063,1509.0
7627,30274,2,Riverdale,Clayton County,33.55,-84.4,Georgia,13063,1509.0
7628,30274,1,Riverdale,Clayton County,33.55,-84.4,Georgia,13063,1509.0
7629,30274,1,Riverdale,Clayton County,33.55,-84.4,Georgia,13063,1509.0
7630,30274,1,Riverdale,Clayton County,33.55,-84.4,Georgia,13063,1509.0
7631,30274,1,Riverdale,Clayton County,33.55,-84.4,Georgia,13063,1509.0
7632,30274,1,Riverdale,Clayton County,33.55,-84.4,Georgia,13063,1509.0
7633,30274,1,Riverdale,Clayton County,33.55,-84.4,Georgia,13063,1509.0
7634,30274,2,Riverdale,Clayton County,33.55,-84.4,Georgia,13063,1509.0
7635,30274,1,Riverdale,Clayton County,33.55,-84.4,Georgia,13063,1509.0
7636,30274,2,Riverdale,Clayton County,33.55,-84.4,Georgia,13063,1509.0
7637,30274,2,Riverdale,Clayton County,33.55,-84.4,Georgia,13063,1509.0
7638,30274,1,Riverdale,Clayton County,33.55,-84.4,Georgia,13063,1509.0
7639,30274,1,Riverdale,Clayton County,33.55,-84.4,Georgia,13063,1509.0
7640,30274,2,Riverdale,Clayton County,33.55,-84.4,Georgia,13063,1509.0
7641,30274,2,Riverdale,Clayton County,33.55,-84.4,Georgia,13063,1509.0
7642,30274,1,Riverdale,Clayton County,33.55,-84.4,Georgia,13063,1509.0
7643,30274,1,Riverdale,Clayton County,33.55,-84.4,Georgia,13063,1509.0
7644,30274,2,Riverdale,Clayton County,33.55,-84.4,Georgia,13063,1509.0
7645,30274,1,Riverdale,Clayton County,33.55,-84.4,Georgia,13063,1509.0
7646,30274,2,Riverdale,Clayton County,33.55,-84.4,Georgia,13063,1509.0
7647,30274,2,Riverdale,Clayton County,33.55,-84.4,Georgia,13063,1509.0
7648,30274,2,Riverdale,Clayton County,33.55,-84.4,Georgia,13063,1509.0
7649,30274,1,Riverdale,Clayton County,33.55,-84.4,Georgia,13063,1509.0
7650,30274,1,Riverdale,Clayton County,33.55,-84.4,Georgia,13063,1509.0
7651,30274,1,Riverdale,Clayton County,33.55,-84.4,Georgia,13063,1509.0
7652,30274,2,Riverdale,Clayton County,33.55,-84.4,Georgia,13063,1509.0
7653,30274,1,Riverdale,Clayton County,33.55,-84.4,Georgia,13063,1509.0
7654,30274,1,Riverdale,Clayton County,33.55,-84.4,Georgia,13063,1509.0
7655,30274,1,Riverdale,Clayton County,33.55,-84.4,Georgia,13063,1509.0
7656,30274,1,Riverdale,Clayton County,33.55,-84.4,Georgia,13063,1509.0
7657,30274,2,Riverdale,Clayton County,33.55,-84.4,Georgia,13063,1509.0
7658,30274,1,Riverdale,Clayton County,33.55,-84.4,Georgia,13063,1509.0
7659,30274,2,Riverdale,Clayton County,33.55,-84.4,Georgia,13063,1509.0
7660,30274,2,Riverdale,Clayton County,33.55,-84.4,Georgia,13063,1509.0
7661,30274,1,Riverdale,Clayton County,33.55,-84.4,Georgia,13063,1509.0
7662,30274,2,Riverdale,Clayton County,33.55,-84.4,Georgia,13063,1509.0
7663,30274,2,Riverdale,Clayton County,33.55,-84.4,Georgia,13063,1509.0
7664,30274,2,Riverdale,Clayton County,33.55,-84.4,Georgia,13063,1509.0
7665,30274,2,Riverdale,Clayton County,33.55,-84.4,Georgia,13063,1509.0
7666,30274,1,Riverdale,Clayton County,33.55,-84.4,Georgia,13063,1509.0
7667,30274,1,Riverdale,Clayton County,33.55,-84.4,Georgia,13063,1509.0
7668,30274,1,Riverdale,Clayton County,33.55,-84.4,Georgia,13063,1509.0
7669,30274,2,Riverdale,Clayton County,33.55,-84.4,Georgia,13063,1509.0
7670,30274,1,Riverdale,Clayton County,33.55,-84.4,Georgia,13063,1509.0
7671,30274,1,Riverdale,Clayton County,33.55,-84.4,Georgia,13063,1509.0
7672,30274,1,Riverdale,Clayton County,33.55,-84.4,Georgia,13063,1509.0
7673,30274,1,Riverdale,Clayton County,33.55,-84.4,Georgia,13063,1509.0
7674,30274,1,Riverdale,Clayton County,33.55,-84.4,Georgia,13063,1509.0
7675,30274,2,Riverdale,Clayton County,33.55,-84.4,Georgia,13063,1509.0
7676,30274,1,Riverdale,Clayton County,33.55,-84.4,Georgia,13063,1509.0
7677,30274,2,Riverdale,Clayton County,33.55,-84.4,Georgia,13063,1509.0
7678,30274,2,Riverdale,Clayton County,33.55,-84.4,Georgia,13063,1509.0
7679,30274,1,Riverdale,Clayton County,33.55,-84.4,Georgia,13063,1509.0
7680,30274,1,Riverdale,Clayton County,33.55,-84.4,Georgia,13063,1509.0
7681,30274,1,Riverdale,Clayton County,33.55,-84.4,Georgia,13063,1509.0
7682,30274,1,Riverdale,Clayton County,33.55,-84.4,Georgia,13063,1509.0
7683,30274,1,Riverdale,Clayton County,33.55,-84.4,Georgia,13063,1509.0
7684,30274,1,Riverdale,Clayton County,33.55,-84.4,Georgia,13063,1509.0
7685,30274,1,Riverdale,Clayton County,33.55,-84.4,Georgia,13063,1509.0
7686,30274,1,Riverdale,Clayton County,33.55,-84.4,Georgia,13063,1509.0
7687,30274,1,Riverdale,Clayton County,33.55,-84.4,Georgia,13063,1509.0
7688,30274,2,Riverdale,Clayton County,33.55,-84.4,Georgia,13063,1509.0
7689,30274,2,Riverdale,Clayton County,33.55,-84.4,Georgia,13063,1509.0
7690,30276,1,Senoia,Coweta County,33.3,-84.6,Georgia,13077,198.0
7691,30276,1,Senoia,Coweta County,33.3,-84.6,Georgia,13077,198.0
7692,30276,1,Senoia,Coweta County,33.3,-84.6,Georgia,13077,198.0
7693,30276,1,Senoia,Coweta County,33.3,-84.6,Georgia,13077,198.0
7694,30276,1,Senoia,Coweta County,33.3,-84.6,Georgia,13077,198.0
7695,30276,1,Senoia,Coweta County,33.3,-84.6,Georgia,13077,198.0
7696,30276,1,Senoia,Coweta County,33.3,-84.6,Georgia,13077,198.0
7697,30276,2,Senoia,Coweta County,33.3,-84.6,Georgia,13077,198.0
7698,30277,2,Sharpsburg,Coweta County,33.4,-84.6,Georgia,13077,198.0
7699,30277,2,Sharpsburg,Coweta County,33.4,-84.6,Georgia,13077,198.0
7700,30277,1,Sharpsburg,Coweta County,33.4,-84.6,Georgia,13077,198.0
7701,30277,2,Sharpsburg,Coweta County,33.4,-84.6,Georgia,13077,198.0
7702,30277,2,Sharpsburg,Coweta County,33.4,-84.6,Georgia,13077,198.0
7703,30277,1,Sharpsburg,Coweta County,33.4,-84.6,Georgia,13077,198.0
7704,30277,2,Sharpsburg,Coweta County,33.4,-84.6,Georgia,13077,198.0
7705,30277,2,Sharpsburg,Coweta County,33.4,-84.6,Georgia,13077,198.0
7706,30281,2,Stockbridge,Henry County,33.6,-84.2,Georgia,13151,847.0
7707,30281,1,Stockbridge,Henry County,33.6,-84.2,Georgia,13151,847.0
7708,30281,1,Stockbridge,Henry County,33.6,-84.2,Georgia,13151,847.0
7709,30281,1,Stockbridge,Henry County,33.6,-84.2,Georgia,13151,847.0
7710,30281,2,Stockbridge,Henry County,33.6,-84.2,Georgia,13151,847.0
7711,30281,2,Stockbridge,Henry County,33.6,-84.2,Georgia,13151,847.0
7712,30281,2,Stockbridge,Henry County,33.6,-84.2,Georgia,13151,847.0
7713,30281,1,Stockbridge,Henry County,33.6,-84.2,Georgia,13151,847.0
7714,30281,2,Stockbridge,Henry County,33.6,-84.2,Georgia,13151,847.0
7715,30281,1,Stockbridge,Henry County,33.6,-84.2,Georgia,13151,847.0
7716,30281,2,Stockbridge,Henry County,33.6,-84.2,Georgia,13151,847.0
7717,30281,1,Stockbridge,Henry County,33.6,-84.2,Georgia,13151,847.0
7718,30281,1,Stockbridge,Henry County,33.6,-84.2,Georgia,13151,847.0
7719,30281,2,Stockbridge,Henry County,33.6,-84.2,Georgia,13151,847.0
7720,30281,1,Stockbridge,Henry County,33.6,-84.2,Georgia,13151,847.0
7721,30281,1,Stockbridge,Henry County,33.6,-84.2,Georgia,13151,847.0
7722,30281,1,Stockbridge,Henry County,33.6,-84.2,Georgia,13151,847.0
7723,30281,2,Stockbridge,Henry County,33.6,-84.2,Georgia,13151,847.0
7724,30281,2,Stockbridge,Henry County,33.6,-84.2,Georgia,13151,847.0
7725,30281,2,Stockbridge,Henry County,33.6,-84.2,Georgia,13151,847.0
7726,30281,1,Stockbridge,Henry County,33.6,-84.2,Georgia,13151,847.0
7727,30281,1,Stockbridge,Henry County,33.6,-84.2,Georgia,13151,847.0
7728,30281,1,Stockbridge,Henry County,33.6,-84.2,Georgia,13151,847.0
7729,30281,1,Stockbridge,Henry County,33.6,-84.2,Georgia,13151,847.0
7730,30281,1,Stockbridge,Henry County,33.6,-84.2,Georgia,13151,847.0
7731,30281,2,Stockbridge,Henry County,33.6,-84.2,Georgia,13151,847.0
7732,30281,1,Stockbridge,Henry County,33.6,-84.2,Georgia,13151,847.0
7733,30281,1,Stockbridge,Henry County,33.6,-84.2,Georgia,13151,847.0
7734,30281,2,Stockbridge,Henry County,33.6,-84.2,Georgia,13151,847.0
7735,30281,2,Stockbridge,Henry County,33.6,-84.2,Georgia,13151,847.0
7736,30281,2,Stockbridge,Henry County,33.6,-84.2,Georgia,13151,847.0
7737,30281,1,Stockbridge,Henry County,33.6,-84.2,Georgia,13151,847.0
7738,30281,1,Stockbridge,Henry County,33.6,-84.2,Georgia,13151,847.0
7739,30281,2,Stockbridge,Henry County,33.6,-84.2,Georgia,13151,847.0
7740,30281,2,Stockbridge,Henry County,33.6,-84.2,Georgia,13151,847.0
7741,30281,2,Stockbridge,Henry County,33.6,-84.2,Georgia,13151,847.0
7742,30281,1,Stockbridge,Henry County,33.6,-84.2,Georgia,13151,847.0
7743,30281,1,Stockbridge,Henry County,33.6,-84.2,Georgia,13151,847.0
7744,30281,2,Stockbridge,Henry County,33.6,-84.2,Georgia,13151,847.0
7745,30281,1,Stockbridge,Henry County,33.6,-84.2,Georgia,13151,847.0
7746,30281,1,Stockbridge,Henry County,33.6,-84.2,Georgia,13151,847.0
7747,30281,2,Stockbridge,Henry County,33.6,-84.2,Georgia,13151,847.0
7748,30281,2,Stockbridge,Henry County,33.6,-84.2,Georgia,13151,847.0
7749,30281,1,Stockbridge,Henry County,33.6,-84.2,Georgia,13151,847.0
7750,30281,2,Stockbridge,Henry County,33.6,-84.2,Georgia,13151,847.0
7751,30281,2,Stockbridge,Henry County,33.6,-84.2,Georgia,13151,847.0
7752,30281,2,Stockbridge,Henry County,33.6,-84.2,Georgia,13151,847.0
7753,30281,2,Stockbridge,Henry County,33.6,-84.2,Georgia,13151,847.0
7754,30281,2,Stockbridge,Henry County,33.6,-84.2,Georgia,13151,847.0
7755,30281,1,Stockbridge,Henry County,33.6,-84.2,Georgia,13151,847.0
7756,30281,2,Stockbridge,Henry County,33.6,-84.2,Georgia,13151,847.0
7757,30281,2,Stockbridge,Henry County,33.6,-84.2,Georgia,13151,847.0
7758,30281,2,Stockbridge,Henry County,33.6,-84.2,Georgia,13151,847.0
7759,30281,1,Stockbridge,Henry County,33.6,-84.2,Georgia,13151,847.0
7760,30281,2,Stockbridge,Henry County,33.6,-84.2,Georgia,13151,847.0
7761,30281,1,Stockbridge,Henry County,33.6,-84.2,Georgia,13151,847.0
7762,30281,2,Stockbridge,Henry County,33.6,-84.2,Georgia,13151,847.0
7763,30281,3,Stockbridge,Henry County,33.6,-84.2,Georgia,13151,847.0
7764,30281,3,Stockbridge,Henry County,33.6,-84.2,Georgia,13151,847.0
7765,30281,3,Stockbridge,Henry County,33.6,-84.2,Georgia,13151,847.0
7766,30281,3,Stockbridge,Henry County,33.6,-84.2,Georgia,13151,847.0
7767,30281,2,Stockbridge,Henry County,33.6,-84.2,Georgia,13151,847.0
7768,30281,3,Stockbridge,Henry County,33.6,-84.2,Georgia,13151,847.0
7769,30281,2,Stockbridge,Henry County,33.6,-84.2,Georgia,13151,847.0
7770,30281,3,Stockbridge,Henry County,33.6,-84.2,Georgia,13151,847.0
7771,30281,2,Stockbridge,Henry County,33.6,-84.2,Georgia,13151,847.0
7772,30281,1,Stockbridge,Henry County,33.6,-84.2,Georgia,13151,847.0
7773,30281,1,Stockbridge,Henry County,33.6,-84.2,Georgia,13151,847.0
7774,30281,2,Stockbridge,Henry County,33.6,-84.2,Georgia,13151,847.0
7775,30281,1,Stockbridge,Henry County,33.6,-84.2,Georgia,13151,847.0
7776,30281,1,Stockbridge,Henry County,33.6,-84.2,Georgia,13151,847.0
7777,30281,1,Stockbridge,Henry County,33.6,-84.2,Georgia,13151,847.0
7778,30281,2,Stockbridge,Henry County,33.6,-84.2,Georgia,13151,847.0
7779,30281,1,Stockbridge,Henry County,33.6,-84.2,Georgia,13151,847.0
7780,30281,2,Stockbridge,Henry County,33.6,-84.2,Georgia,13151,847.0
7781,30281,1,Stockbridge,Henry County,33.6,-84.2,Georgia,13151,847.0
7782,30281,2,Stockbridge,Henry County,33.6,-84.2,Georgia,13151,847.0
7783,30281,1,Stockbridge,Henry County,33.6,-84.2,Georgia,13151,847.0
7784,30281,2,Stockbridge,Henry County,33.6,-84.2,Georgia,13151,847.0
7785,30281,1,Stockbridge,Henry County,33.6,-84.2,Georgia,13151,847.0
7786,30281,1,Stockbridge,Henry County,33.6,-84.2,Georgia,13151,847.0
7787,30281,2,Stockbridge,Henry County,33.6,-84.2,Georgia,13151,847.0
7788,30281,1,Stockbridge,Henry County,33.6,-84.2,Georgia,13151,847.0
7789,30281,2,Stockbridge,Henry County,33.6,-84.2,Georgia,13151,847.0
7790,30281,2,Stockbridge,Henry County,33.6,-84.2,Georgia,13151,847.0
7791,30281,1,Stockbridge,Henry County,33.6,-84.2,Georgia,13151,847.0
7792,30281,2,Stockbridge,Henry County,33.6,-84.2,Georgia,13151,847.0
7793,30281,2,Stockbridge,Henry County,33.6,-84.2,Georgia,13151,847.0
7794,30281,1,Stockbridge,Henry County,33.6,-84.2,Georgia,13151,847.0
7795,30281,2,Stockbridge,Henry County,33.6,-84.2,Georgia,13151,847.0
7796,30281,1,Stockbridge,Henry County,33.6,-84.2,Georgia,13151,847.0
7797,30281,1,Stockbridge,Henry County,33.6,-84.2,Georgia,13151,847.0
7798,30281,2,Stockbridge,Henry County,33.6,-84.2,Georgia,13151,847.0
7799,30281,2,Stockbridge,Henry County,33.6,-84.2,Georgia,13151,847.0
7800,30281,2,Stockbridge,Henry County,33.6,-84.2,Georgia,13151,847.0
7801,30281,2,Stockbridge,Henry County,33.6,-84.2,Georgia,13151,847.0
7802,30281,1,Stockbridge,Henry County,33.6,-84.2,Georgia,13151,847.0
7803,30281,1,Stockbridge,Henry County,33.6,-84.2,Georgia,13151,847.0
7804,30281,2,Stockbridge,Henry County,33.6,-84.2,Georgia,13151,847.0
7805,30281,2,Stockbridge,Henry County,33.6,-84.2,Georgia,13151,847.0
7806,30281,2,Stockbridge,Henry County,33.6,-84.2,Georgia,13151,847.0
7807,30281,1,Stockbridge,Henry County,33.6,-84.2,Georgia,13151,847.0
7808,30281,1,Stockbridge,Henry County,33.6,-84.2,Georgia,13151,847.0
7809,30281,2,Stockbridge,Henry County,33.6,-84.2,Georgia,13151,847.0
7810,30281,1,Stockbridge,Henry County,33.6,-84.2,Georgia,13151,847.0
7811,30281,1,Stockbridge,Henry County,33.6,-84.2,Georgia,13151,847.0
7812,30281,1,Stockbridge,Henry County,33.6,-84.2,Georgia,13151,847.0
7813,30281,2,Stockbridge,Henry County,33.6,-84.2,Georgia,13151,847.0
7814,30281,2,Stockbridge,Henry County,33.6,-84.2,Georgia,13151,847.0
7815,30281,1,Stockbridge,Henry County,33.6,-84.2,Georgia,13151,847.0
7816,30281,1,Stockbridge,Henry County,33.6,-84.2,Georgia,13151,847.0
7817,30281,1,Stockbridge,Henry County,33.6,-84.2,Georgia,13151,847.0
7818,30281,2,Stockbridge,Henry County,33.6,-84.2,Georgia,13151,847.0
7819,30281,2,Stockbridge,Henry County,33.6,-84.2,Georgia,13151,847.0
7820,30281,1,Stockbridge,Henry County,33.6,-84.2,Georgia,13151,847.0
7821,30281,2,Stockbridge,Henry County,33.6,-84.2,Georgia,13151,847.0
7822,30281,2,Stockbridge,Henry County,33.6,-84.2,Georgia,13151,847.0
7823,30281,2,Stockbridge,Henry County,33.6,-84.2,Georgia,13151,847.0
7824,30281,2,Stockbridge,Henry County,33.6,-84.2,Georgia,13151,847.0
7825,30281,1,Stockbridge,Henry County,33.6,-84.2,Georgia,13151,847.0
7826,30281,1,Stockbridge,Henry County,33.6,-84.2,Georgia,13151,847.0
7827,30281,1,Stockbridge,Henry County,33.6,-84.2,Georgia,13151,847.0
7828,30281,2,Stockbridge,Henry County,33.6,-84.2,Georgia,13151,847.0
7829,30281,2,Stockbridge,Henry County,33.6,-84.2,Georgia,13151,847.0
7830,30281,1,Stockbridge,Henry County,33.6,-84.2,Georgia,13151,847.0
7831,30281,1,Stockbridge,Henry County,33.6,-84.2,Georgia,13151,847.0
7832,30281,2,Stockbridge,Henry County,33.6,-84.2,Georgia,13151,847.0
7833,30281,2,Stockbridge,Henry County,33.6,-84.2,Georgia,13151,847.0
7834,30281,1,Stockbridge,Henry County,33.6,-84.2,Georgia,13151,847.0
7835,30281,1,Stockbridge,Henry County,33.6,-84.2,Georgia,13151,847.0
7836,30281,2,Stockbridge,Henry County,33.6,-84.2,Georgia,13151,847.0
7837,30281,2,Stockbridge,Henry County,33.6,-84.2,Georgia,13151,847.0
7838,30281,2,Stockbridge,Henry County,33.6,-84.2,Georgia,13151,847.0
7839,30281,1,Stockbridge,Henry County,33.6,-84.2,Georgia,13151,847.0
7840,30281,1,Stockbridge,Henry County,33.6,-84.2,Georgia,13151,847.0
7841,30281,2,Stockbridge,Henry County,33.6,-84.2,Georgia,13151,847.0
7842,30281,1,Stockbridge,Henry County,33.6,-84.2,Georgia,13151,847.0
7843,30281,1,Stockbridge,Henry County,33.6,-84.2,Georgia,13151,847.0
7844,30281,2,Stockbridge,Henry County,33.6,-84.2,Georgia,13151,847.0
7845,30281,1,Stockbridge,Henry County,33.6,-84.2,Georgia,13151,847.0
7846,30281,1,Stockbridge,Henry County,33.6,-84.2,Georgia,13151,847.0
7847,30281,2,Stockbridge,Henry County,33.6,-84.2,Georgia,13151,847.0
7848,30281,1,Stockbridge,Henry County,33.6,-84.2,Georgia,13151,847.0
7849,30281,2,Stockbridge,Henry County,33.6,-84.2,Georgia,13151,847.0
7850,30281,2,Stockbridge,Henry County,33.6,-84.2,Georgia,13151,847.0
7851,30281,1,Stockbridge,Henry County,33.6,-84.2,Georgia,13151,847.0
7852,30281,1,Stockbridge,Henry County,33.6,-84.2,Georgia,13151,847.0
7853,30281,1,Stockbridge,Henry County,33.6,-84.2,Georgia,13151,847.0
7854,30281,1,Stockbridge,Henry County,33.6,-84.2,Georgia,13151,847.0
7855,30281,2,Stockbridge,Henry County,33.6,-84.2,Georgia,13151,847.0
7856,30281,1,Stockbridge,Henry County,33.6,-84.2,Georgia,13151,847.0
7857,30281,1,Stockbridge,Henry County,33.6,-84.2,Georgia,13151,847.0
7858,30281,1,Stockbridge,Henry County,33.6,-84.2,Georgia,13151,847.0
7859,30281,1,Stockbridge,Henry County,33.6,-84.2,Georgia,13151,847.0
7860,30281,1,Stockbridge,Henry County,33.6,-84.2,Georgia,13151,847.0
7861,30281,1,Stockbridge,Henry County,33.6,-84.2,Georgia,13151,847.0
7862,30281,2,Stockbridge,Henry County,33.6,-84.2,Georgia,13151,847.0
7863,30281,1,Stockbridge,Henry County,33.6,-84.2,Georgia,13151,847.0
7864,30281,1,Stockbridge,Henry County,33.6,-84.2,Georgia,13151,847.0
7865,30281,2,Stockbridge,Henry County,33.6,-84.2,Georgia,13151,847.0
7866,30281,2,Stockbridge,Henry County,33.6,-84.2,Georgia,13151,847.0
7867,30281,1,Stockbridge,Henry County,33.6,-84.2,Georgia,13151,847.0
7868,30281,1,Stockbridge,Henry County,33.6,-84.2,Georgia,13151,847.0
7869,30281,2,Stockbridge,Henry County,33.6,-84.2,Georgia,13151,847.0
7870,30281,2,Stockbridge,Henry County,33.6,-84.2,Georgia,13151,847.0
7871,30281,1,Stockbridge,Henry County,33.6,-84.2,Georgia,13151,847.0
7872,30281,1,Stockbridge,Henry County,33.6,-84.2,Georgia,13151,847.0
7873,30281,2,Stockbridge,Henry County,33.6,-84.2,Georgia,13151,847.0
7874,30281,1,Stockbridge,Henry County,33.6,-84.2,Georgia,13151,847.0
7875,30281,2,Stockbridge,Henry County,33.6,-84.2,Georgia,13151,847.0
7876,30281,1,Stockbridge,Henry County,33.6,-84.2,Georgia,13151,847.0
7877,30281,2,Stockbridge,Henry County,33.6,-84.2,Georgia,13151,847.0
7878,30281,1,Stockbridge,Henry County,33.6,-84.2,Georgia,13151,847.0
7879,30281,2,Stockbridge,Henry County,33.6,-84.2,Georgia,13151,847.0
7880,30284,2,Sunny Side,Spalding County,33.41,-84.3,Georgia,13255,262.0
7881,30285,1,The Rock,Upson County,32.97,-84.25,Georgia,13293,87.0
7882,30285,1,The Rock,Upson County,32.97,-84.25,Georgia,13293,87.0
7883,30286,2,Thomaston,Upson County,32.9,-84.3,Georgia,13293,87.0
