,Zipcode,Score,City,County,Lat,Long,State,id,CountyScore
26344,32003,1,Fleming Island,Clay County,30.09,-81.73,Florida,12019,602
26353,32008,1,Branford,Suwannee County,29.9,-82.9,Florida,12121,138
26356,32009,2,Bryceville,Nassau County,30.4,-82.0,Florida,12089,163
26360,32011,2,Callahan,Nassau County,30.6,-81.8,Florida,12089,163
26372,32024,1,Lake City,Columbia County,30.1,-82.7,Florida,12023,359
26410,32025,2,Lake City,Columbia County,30.1,-82.6,Florida,12023,359
26481,32030,1,Doctors Inlet,Clay County,,,Florida,12019,602
26483,32033,2,Elkton,St. Johns County,29.8,-81.4,Florida,12109,214
26485,32034,1,Fernandina Beach,Nassau County,30.6,-81.5,Florida,12089,163
26521,32038,1,Fort White,Columbia County,29.9,-82.7,Florida,12023,359
26538,32040,3,Glen Saint Mary,Baker County,30.3,-82.2,Florida,12003,249
26570,32043,2,Green Cove Springs,Clay County,29.9,-81.8,Florida,12019,602
26598,32044,2,Hampton,Bradford County,29.86,-82.18,Florida,12007,182
26605,32046,1,Hilliard,Nassau County,30.7,-81.9,Florida,12089,163
26617,32052,2,Jasper,Hamilton County,30.5,-83.0,Florida,12047,40
26628,32053,1,Jennings,Hamilton County,30.6,-83.2,Florida,12047,40
26633,32054,2,Lake Butler,Union County,30.0,-82.4,Florida,12125,78
26669,32055,1,Lake City,Columbia County,30.4,-82.6,Florida,12023,359
26744,32056,2,Lake City,Columbia County,,,Florida,12023,359
26748,32058,3,Lawtey,Bradford County,30.07,-82.12,Florida,12007,182
26761,32060,2,Live Oak,Suwannee County,30.3,-83.0,Florida,12121,138
26803,32062,2,Mc Alpin,Suwannee County,30.1,-83.0,Florida,12121,138
26808,32063,2,Macclenny,Baker County,30.3,-82.1,Florida,12003,249
26884,32064,2,Live Oak,Suwannee County,30.3,-82.99,Florida,12121,138
26903,32065,2,Orange Park,Clay County,30.15,-81.81,Florida,12019,602
26963,32066,1,Mayo,Lafayette County,30.0,-83.2,Florida,12067,11
26969,32068,2,Middleburg,Clay County,30.1,-81.9,Florida,12019,602
27100,32071,2,O Brien,Suwannee County,30.0,-83.0,Florida,12121,138
27108,32073,2,Orange Park,Clay County,30.16,-81.75,Florida,12019,602
27183,32079,3,Penney Farms,Clay County,29.9,-81.7,Florida,12019,602
27184,32080,3,Saint Augustine,St. Johns County,29.8,-81.3,Florida,12109,214
27185,32081,3,Ponte Vedra,St. Johns County,30.2,-81.4,Florida,12109,214
27192,32082,3,Ponte Vedra Beach,St. Johns County,30.1,-81.4,Florida,12109,214
27194,32083,2,Raiford,Union County,30.07,-82.21,Florida,12125,78
27200,32084,2,Saint Augustine,St. Johns County,29.9,-81.35,Florida,12109,214
27234,32086,2,Saint Augustine,St. Johns County,29.8,-81.3,Florida,12109,214
27251,32087,2,Sanderson,Baker County,30.4,-82.3,Florida,12003,249
27275,32091,1,Starke,Bradford County,29.9,-82.1,Florida,12007,182
27363,32092,1,Saint Augustine,St. Johns County,29.9,-81.5,Florida,12109,214
27380,32094,1,Wellborn,Suwannee County,30.2,-82.8,Florida,12121,138
27386,32095,2,Saint Augustine,St. Johns County,30.0,-81.41,Florida,12109,214
27388,32096,2,White Springs,Hamilton County,30.4,-82.7,Florida,12047,40
27395,32097,1,Yulee,Nassau County,30.6,-81.6,Florida,12089,163
27425,32102,3,Astor,Lake County,29.12,-81.55,Florida,12069,750
27426,32110,3,Bunnell,Flagler County,29.5,-81.3,Florida,12035,160
27438,32112,2,Crescent City,Putnam County,29.4,-81.6,Florida,12107,393
27439,32113,1,Citra,Marion County,29.4,-82.1,Florida,12083,1272
27441,32114,2,Daytona Beach,Volusia County,29.19,-81.05,Florida,12127,1546
27541,32115,1,Daytona Beach,Volusia County,,,Florida,12127,1546
27543,32117,2,Daytona Beach,Volusia County,29.24,-81.07,Florida,12127,1546
27639,32118,2,Daytona Beach,Volusia County,29.2,-81.0,Florida,12127,1546
27655,32119,1,Daytona Beach,Volusia County,29.16,-81.03,Florida,12127,1546
27706,32120,1,Daytona Beach,Volusia County,,,Florida,12127,1546
27708,32124,3,Daytona Beach,Volusia County,29.16,-81.14,Florida,12127,1546
27710,32127,1,Port Orange,Volusia County,29.11,-80.97,Florida,12127,1546
27734,32128,2,Port Orange,Volusia County,29.1,-81.08,Florida,12127,1546
27748,32129,2,Port Orange,Volusia County,29.13,-81.02,Florida,12127,1546
27781,32130,2,De Leon Springs,Volusia County,29.17,-81.32,Florida,12127,1546
27786,32131,1,East Palatka,Putnam County,29.69,-81.58,Florida,12107,393
27794,32132,3,Edgewater,Volusia County,28.97,-80.96,Florida,12127,1546
27800,32134,2,Fort Mc Coy,Marion County,29.3,-81.8,Florida,12083,1272
27806,32135,2,Palm Coast,Flagler County,,,Florida,12035,160
27807,32136,2,Flagler Beach,Flagler County,29.47,-81.14,Florida,12035,160
27809,32137,1,Palm Coast,Flagler County,29.6,-81.2,Florida,12035,160
27832,32140,1,Florahome,Putnam County,29.76,-81.86,Florida,12107,393
27833,32141,2,Edgewater,Volusia County,28.95,-80.9,Florida,12127,1546
27843,32145,2,Hastings,St. Johns County,29.7,-81.4,Florida,12109,214
27855,32147,1,Hollister,Putnam County,29.64,-81.81,Florida,12107,393
27863,32148,1,Interlachen,Putnam County,29.6,-81.9,Florida,12107,393
27917,32159,2,Lady Lake,Lake County,28.92,-81.91,Florida,12069,750
27943,32162,1,The Villages,Sumter County,28.92,-82.0,Florida,12119,177
27945,32164,2,Palm Coast,Flagler County,29.48,-81.22,Florida,12035,160
27999,32168,1,New Smyrna Beach,Volusia County,29.0,-81.1,Florida,12127,1546
28034,32169,2,New Smyrna Beach,Volusia County,28.9,-80.8,Florida,12127,1546
28036,32174,2,Ormond Beach,Volusia County,29.3,-81.2,Florida,12127,1546
28086,32176,2,Ormond Beach,Volusia County,29.34,-81.06,Florida,12127,1546
28090,32177,1,Palatka,Putnam County,29.7,-81.7,Florida,12107,393
28198,32179,1,Ocklawaha,Marion County,29.1,-81.9,Florida,12083,1272
28223,32180,1,Pierson,Volusia County,29.2,-81.4,Florida,12127,1546
28227,32181,1,Pomona Park,Putnam County,29.49,-81.61,Florida,12107,393
28228,32183,1,Ocklawaha,Marion County,,,Florida,12083,1272
28230,32189,2,Satsuma,Putnam County,29.55,-81.63,Florida,12107,393
28245,32192,1,Sparr,Marion County,,,Florida,12083,1272
28249,32193,1,Welaka,Putnam County,29.48,-81.66,Florida,12107,393
28250,32195,2,Weirsdale,Marion County,28.98,-81.9,Florida,12083,1272
28257,32202,1,Jacksonville,Duval County,30.33,-81.65,Florida,12031,3671
28263,32203,3,Jacksonville,Duval County,,,Florida,12031,3671
28265,32204,2,Jacksonville,Duval County,30.32,-81.68,Florida,12031,3671
28285,32205,1,Jacksonville,Duval County,30.3,-81.73,Florida,12031,3671
28341,32206,2,Jacksonville,Duval County,30.35,-81.64,Florida,12031,3671
28410,32207,1,Jacksonville,Duval County,30.27,-81.64,Florida,12031,3671
28475,32208,2,Jacksonville,Duval County,30.39,-81.68,Florida,12031,3671
28624,32209,1,Jacksonville,Duval County,30.36,-81.7,Florida,12031,3671
28781,32210,2,Jacksonville,Duval County,30.27,-81.75,Florida,12031,3671
29073,32211,1,Jacksonville,Duval County,30.33,-81.59,Florida,12031,3671
29179,32214,2,Jacksonville,Duval County,,,Florida,12031,3671
29180,32216,1,Jacksonville,Duval County,30.27,-81.58,Florida,12031,3671
29242,32217,2,Jacksonville,Duval County,30.24,-81.62,Florida,12031,3671
29268,32218,2,Jacksonville,Duval County,30.5,-81.7,Florida,12031,3671
29487,32219,1,Jacksonville,Duval County,30.4,-81.8,Florida,12031,3671
29516,32220,1,Jacksonville,Duval County,30.34,-81.85,Florida,12031,3671
29530,32221,2,Jacksonville,Duval County,30.25,-81.85,Florida,12031,3671
29592,32222,1,Jacksonville,Duval County,30.22,-81.83,Florida,12031,3671
29622,32223,1,Jacksonville,Duval County,30.16,-81.64,Florida,12031,3671
29642,32224,2,Jacksonville,Duval County,30.29,-81.47,Florida,12031,3671
29670,32225,2,Jacksonville,Duval County,30.35,-81.5,Florida,12031,3671
29732,32226,2,Jacksonville,Duval County,30.5,-81.5,Florida,12031,3671
29754,32227,1,Jacksonville,Duval County,30.38,-81.41,Florida,12031,3671
29755,32228,3,Jacksonville,Duval County,30.3877,-81.4088,Florida,12031,3671
29756,32233,1,Atlantic Beach,Duval County,30.36,-81.42,Florida,12031,3671
29786,32234,2,Jacksonville,Duval County,30.2,-82.1,Florida,12031,3671
29807,32237,1,Jacksonville,Duval County,,,Florida,12031,3671
29808,32238,1,Jacksonville,Duval County,,,Florida,12031,3671
29809,32239,2,Jacksonville,Duval County,,,Florida,12031,3671
29810,32241,1,Jacksonville,Duval County,,,Florida,12031,3671
29812,32244,3,Jacksonville,Duval County,30.22,-81.74,Florida,12031,3671
30035,32245,2,Jacksonville,Duval County,,,Florida,12031,3671
30036,32246,1,Jacksonville,Duval County,30.29,-81.51,Florida,12031,3671
30109,32250,1,Jacksonville Beach,Duval County,30.28,-81.42,Florida,12031,3671
30121,32254,1,Jacksonville,Duval County,30.35,-81.73,Florida,12031,3671
30166,32256,1,Jacksonville,Duval County,30.18,-81.52,Florida,12031,3671
30241,32257,2,Jacksonville,Duval County,30.19,-81.6,Florida,12031,3671
30296,32258,1,Jacksonville,Duval County,30.14,-81.56,Florida,12031,3671
30320,32259,2,Saint Johns,St. Johns County,30.1,-81.6,Florida,12109,214
30349,32266,2,Neptune Beach,Duval County,30.32,-81.41,Florida,12031,3671
30352,32277,2,Jacksonville,Duval County,30.37,-81.58,Florida,12031,3671
30408,32301,2,Tallahassee,Leon County,30.43,-84.26,Florida,12073,1453
30555,32302,2,Tallahassee,Leon County,,,Florida,12073,1453
30558,32303,1,Tallahassee,Leon County,30.52,-84.33,Florida,12073,1453
30758,32304,1,Tallahassee,Leon County,30.46,-84.35,Florida,12073,1453
30966,32305,2,Tallahassee,Leon County,30.3,-84.3,Florida,12073,1453
31073,32308,3,Tallahassee,Leon County,30.49,-84.25,Florida,12073,1453
31104,32309,1,Tallahassee,Leon County,30.6,-84.1,Florida,12073,1453
31124,32310,3,Tallahassee,Leon County,30.4,-84.5,Florida,12073,1453
31193,32311,2,Tallahassee,Leon County,30.37,-84.17,Florida,12073,1453
31225,32312,2,Tallahassee,Leon County,30.6,-84.2,Florida,12073,1453
31251,32313,1,Tallahassee,Leon County,,,Florida,12073,1453
31252,32314,2,Tallahassee,Leon County,,,Florida,12073,1453
31254,32316,3,Tallahassee,Leon County,,,Florida,12073,1453
31255,32317,2,Tallahassee,Leon County,30.47,-84.13,Florida,12073,1453
31264,32318,1,Tallahassee,Leon County,,,Florida,12073,1453
31266,32321,1,Bristol,Liberty County,30.3,-85.0,Florida,12077,4
31268,32324,1,Chattahoochee,Gadsden County,30.6,-84.8,Florida,12039,377
31282,32326,1,Crawfordville,Wakulla County,,,Florida,12129,152
31285,32327,1,Crawfordville,Wakulla County,30.2,-84.3,Florida,12129,152
31351,32331,1,Greenville,Madison County,30.4,-83.6,Florida,12079,29
31358,32332,2,Gretna,Gadsden County,30.61,-84.66,Florida,12039,377
31373,32333,3,Havana,Gadsden County,30.6,-84.4,Florida,12039,377
31399,32334,1,Hosford,Liberty County,30.3,-84.8,Florida,12077,4
31400,32336,1,Lamont,Jefferson County,30.3,-83.9,Florida,12065,44
31404,32337,1,Lloyd,Jefferson County,,,Florida,12065,44
31405,32340,1,Madison,Madison County,30.5,-83.4,Florida,12079,29
31415,32343,3,Midway,Gadsden County,30.51,-84.45,Florida,12039,377
31443,32344,1,Monticello,Jefferson County,30.4,-83.9,Florida,12065,44
31468,32346,1,Panacea,Wakulla County,30.0,-84.4,Florida,12129,152
31471,32347,3,Perry,Taylor County,30.1,-83.7,Florida,12123,157
31494,32348,1,Perry,Taylor County,29.9,-83.6,Florida,12123,157
31554,32351,2,Quincy,Gadsden County,30.5,-84.7,Florida,12039,377
31661,32352,1,Quincy,Gadsden County,30.6,-84.6,Florida,12039,377
31690,32355,1,Saint Marks,Wakulla County,30.16,-84.21,Florida,12129,152
31691,32358,2,Sopchoppy,Wakulla County,30.1,-84.5,Florida,12129,152
31694,32359,3,Steinhatchee,Taylor County,29.7,-83.3,Florida,12123,157
31695,32362,1,Woodville,Leon County,,,Florida,12073,1453
31699,32401,1,Panama City,Bay County,30.16,-85.67,Florida,12005,566
31753,32402,2,Panama City,Bay County,,,Florida,12005,566
31754,32404,2,Panama City,Bay County,30.2,-85.5,Florida,12005,566
31829,32405,1,Panama City,Bay County,30.2,-85.67,Florida,12005,566
31894,32407,1,Panama City Beach,Bay County,30.21,-85.8,Florida,12005,566
31922,32408,3,Panama City,Bay County,30.16,-85.76,Florida,12005,566
31953,32409,3,Panama City,Bay County,30.3,-85.7,Florida,12005,566
31966,32413,2,Panama City Beach,Bay County,30.3,-85.9,Florida,12005,566
31987,32417,1,Panama City,Bay County,,,Florida,12005,566
31991,32420,2,Alford,Jackson County,30.64,-85.38,Florida,12063,229
31997,32421,1,Altha,Calhoun County,30.5,-85.2,Florida,12013,19
32003,32423,3,Bascom,Jackson County,30.9,-85.1,Florida,12063,229
32004,32424,1,Blountstown,Calhoun County,30.4,-85.1,Florida,12013,19
32007,32425,2,Bonifay,Holmes County,30.8,-85.7,Florida,12059,60
32032,32426,3,Campbellton,Jackson County,30.94,-85.37,Florida,12063,229
32037,32428,1,Chipley,Washington County,30.6,-85.6,Florida,12133,111
32087,32431,3,Cottondale,Jackson County,30.8,-85.4,Florida,12063,229
32101,32433,1,Defuniak Springs,Walton County,30.9,-86.2,Florida,12131,209
32162,32434,3,Mossy Head,Walton County,,,Florida,12131,209
32164,32435,1,Defuniak Springs,Walton County,30.7,-86.2,Florida,12131,209
32187,32437,2,Ebro,Washington County,30.42,-85.9,Florida,12133,111
32190,32438,1,Fountain,Bay County,30.5,-85.43,Florida,12005,566
32201,32439,1,Freeport,Walton County,30.5,-86.2,Florida,12131,209
32210,32440,2,Graceville,Jackson County,30.9,-85.5,Florida,12063,229
32215,32442,3,Grand Ridge,Jackson County,30.7,-85.0,Florida,12063,229
32226,32443,1,Greenwood,Jackson County,30.86,-85.13,Florida,12063,229
32237,32444,1,Lynn Haven,Bay County,30.23,-85.64,Florida,12005,566
32264,32445,2,Malone,Jackson County,30.96,-85.2,Florida,12063,229
32268,32446,2,Marianna,Jackson County,30.9,-85.2,Florida,12063,229
32300,32448,1,Marianna,Jackson County,30.7,-85.2,Florida,12063,229
32335,32449,2,Wewahitchka,Calhoun County,30.27,-85.22,Florida,12013,19
32336,32455,3,Ponce De Leon,Walton County,30.6,-86.0,Florida,12131,209
32349,32459,2,Santa Rosa Beach,Walton County,30.4,-86.2,Florida,12131,209
32355,32460,1,Sneads,Jackson County,30.8,-84.9,Florida,12063,229
32363,32462,2,Vernon,Washington County,30.5,-85.9,Florida,12133,111
32371,32463,2,Wausau,Washington County,30.6,-85.6,Florida,12133,111
32372,32464,2,Westville,Holmes County,30.9,-86.0,Florida,12059,60
32378,32465,2,Wewahitchka,Gulf County,30.0,-85.2,Florida,12045,13
32382,32466,1,Youngstown,Bay County,30.4,-85.4,Florida,12005,566
32387,32501,3,Pensacola,Escambia County,30.43,-87.21,Florida,12033,1500
32409,32502,1,Pensacola,Escambia County,30.41,-87.22,Florida,12033,1500
32417,32503,2,Pensacola,Escambia County,30.46,-87.21,Florida,12033,1500
32484,32504,1,Pensacola,Escambia County,30.48,-87.2,Florida,12033,1500
32531,32505,2,Pensacola,Escambia County,30.45,-87.26,Florida,12033,1500
32700,32506,2,Pensacola,Escambia County,30.39,-87.35,Florida,12033,1500
32844,32507,1,Pensacola,Escambia County,30.3,-87.4,Florida,12033,1500
32947,32508,1,Pensacola,Escambia County,30.35,-87.3,Florida,12033,1500
32949,32514,2,Pensacola,Escambia County,30.55,-87.21,Florida,12033,1500
33037,32524,2,Pensacola,Escambia County,,,Florida,12033,1500
33041,32526,1,Pensacola,Escambia County,30.5,-87.36,Florida,12033,1500
33139,32531,2,Baker,Okaloosa County,30.9,-86.7,Florida,12091,535
33144,32533,1,Cantonment,Escambia County,30.62,-87.32,Florida,12033,1500
33185,32534,2,Pensacola,Escambia County,30.54,-87.29,Florida,12033,1500
33226,32535,2,Century,Escambia County,30.9,-87.3,Florida,12033,1500
33243,32536,1,Crestview,Okaloosa County,30.7,-86.7,Florida,12091,535
33277,32537,1,Milligan,Okaloosa County,,,Florida,12091,535
33278,32538,3,Paxton,Walton County,,,Florida,12131,209
33279,32539,2,Crestview,Okaloosa County,30.8,-86.4,Florida,12091,535
33334,32541,2,Destin,Okaloosa County,30.4,-86.46,Florida,12091,535
33336,32542,1,Eglin Afb,Okaloosa County,30.6,-86.5,Florida,12091,535
33338,32544,1,Hurlburt Field,Okaloosa County,30.44,-86.7,Florida,12091,535
33339,32547,2,Fort Walton Beach,Okaloosa County,30.5,-86.7,Florida,12091,535
33409,32548,2,Fort Walton Beach,Okaloosa County,30.4,-86.7,Florida,12091,535
33463,32561,1,Gulf Breeze,Santa Rosa County,30.4,-87.1,Florida,12113,447
33464,32563,1,Gulf Breeze,Santa Rosa County,30.4,-87.0,Florida,12113,447
33512,32564,2,Holt,Okaloosa County,30.7,-86.8,Florida,12091,535
33515,32565,2,Jay,Santa Rosa County,30.8,-87.1,Florida,12113,447
33522,32566,2,Navarre,Santa Rosa County,30.5,-86.9,Florida,12113,447
33601,32567,1,Laurel Hill,Okaloosa County,30.9,-86.4,Florida,12091,535
33606,32568,1,Mc David,Escambia County,30.8,-87.5,Florida,12033,1500
33609,32569,1,Mary Esther,Okaloosa County,30.46,-86.72,Florida,12091,535
33622,32570,1,Milton,Santa Rosa County,30.8,-87.0,Florida,12113,447
33681,32571,1,Milton,Santa Rosa County,30.7,-87.2,Florida,12113,447
33709,32577,2,Molino,Escambia County,30.8,-87.4,Florida,12033,1500
33717,32578,2,Niceville,Okaloosa County,30.6,-86.4,Florida,12091,535
33760,32579,3,Shalimar,Okaloosa County,30.46,-86.57,Florida,12091,535
33772,32580,1,Valparaiso,Okaloosa County,30.56,-86.56,Florida,12091,535
33783,32583,2,Milton,Santa Rosa County,30.6,-87.0,Florida,12113,447
33812,32601,2,Gainesville,Alachua County,29.64,-82.32,Florida,12001,1055
33857,32605,1,Gainesville,Alachua County,29.68,-82.39,Florida,12001,1055
33886,32606,2,Gainesville,Alachua County,29.68,-82.43,Florida,12001,1055
33924,32607,1,Gainesville,Alachua County,29.65,-82.42,Florida,12001,1055
34044,32608,1,Gainesville,Alachua County,29.59,-82.4,Florida,12001,1055
34153,32609,1,Gainesville,Alachua County,29.8,-82.3,Florida,12001,1055
34210,32614,2,Gainesville,Alachua County,,,Florida,12001,1055
34211,32615,2,Alachua,Alachua County,29.8,-82.5,Florida,12001,1055
34239,32616,1,Alachua,Alachua County,29.8,-82.5,Florida,12001,1055
34242,32617,2,Anthony,Marion County,29.3,-82.06,Florida,12083,1272
34247,32618,2,Archer,Alachua County,29.5,-82.5,Florida,12001,1055
34260,32619,1,Bell,Gilchrist County,29.8,-82.9,Florida,12041,78
34265,32621,2,Bronson,Levy County,29.4,-82.7,Florida,12075,131
34273,32626,2,Chiefland,Levy County,29.4,-82.9,Florida,12075,131
34322,32627,3,Gainesville,Alachua County,,,Florida,12001,1055
34325,32628,1,Cross City,Dixie County,29.7,-83.2,Florida,12029,50
34329,32640,1,Hawthorne,Putnam County,29.6,-82.1,Florida,12107,393
34354,32641,2,Gainesville,Alachua County,29.63,-82.24,Florida,12001,1055
34457,32643,1,High Springs,Alachua County,29.8,-82.7,Florida,12001,1055
34471,32644,2,Chiefland,Levy County,,,Florida,12075,131
34473,32653,3,Gainesville,Alachua County,29.77,-82.41,Florida,12001,1055
34495,32656,1,Keystone Heights,Clay County,29.9,-82.0,Florida,12019,602
34522,32666,2,Melrose,Putnam County,29.73,-81.99,Florida,12107,393
34528,32667,2,Micanopy,Alachua County,29.5,-82.3,Florida,12001,1055
34530,32668,1,Morriston,Levy County,29.3,-82.5,Florida,12075,131
34533,32669,3,Newberry,Alachua County,29.6,-82.6,Florida,12001,1055
34547,32680,2,Old Town,Dixie County,29.6,-83.1,Florida,12029,50
34571,32686,1,Reddick,Marion County,29.36,-82.27,Florida,12083,1272
34576,32692,2,Suwannee,Dixie County,29.328,-83.15,Florida,12029,50
34577,32693,2,Trenton,Gilchrist County,29.6,-82.8,Florida,12041,78
34613,32694,3,Waldo,Alachua County,29.79,-82.15,Florida,12001,1055
34620,32696,1,Williston,Levy County,29.4,-82.5,Florida,12075,131
34635,32697,2,Worthington Springs,Union County,29.929,-82.424,Florida,12125,78
34637,32701,1,Altamonte Springs,Seminole County,28.66,-81.37,Florida,12117,767
34662,32702,2,Altoona,Lake County,29.1,-81.6,Florida,12069,750
34664,32703,3,Apopka,Orange County,28.7,-81.5,Florida,12095,3903
34732,32706,3,Cassadaga,Volusia County,,,Florida,12127,1546
34733,32707,2,Casselberry,Seminole County,28.66,-81.31,Florida,12117,767
34780,32708,2,Winter Springs,Seminole County,28.68,-81.27,Florida,12117,767
34798,32709,3,Christmas,Orange County,28.5,-81.0,Florida,12095,3903
34802,32712,1,Apopka,Orange County,28.73,-81.51,Florida,12095,3903
34830,32713,2,Debary,Volusia County,28.88,-81.32,Florida,12127,1546
34851,32714,2,Altamonte Springs,Seminole County,28.67,-81.42,Florida,12117,767
34884,32716,1,Altamonte Springs,Seminole County,,,Florida,12117,767
34885,32720,2,Deland,Volusia County,29.0,-81.4,Florida,12127,1546
34940,32724,3,Deland,Volusia County,29.1,-81.2,Florida,12127,1546
34981,32725,3,Deltona,Volusia County,28.9,-81.25,Florida,12127,1546
35073,32726,2,Eustis,Lake County,28.86,-81.69,Florida,12069,750
35103,32728,3,Deltona,Volusia County,,,Florida,12127,1546
35107,32730,2,Casselberry,Seminole County,28.65,-81.34,Florida,12117,767
35116,32732,1,Geneva,Seminole County,28.75,-81.11,Florida,12117,767
35124,32735,2,Grand Island,Lake County,28.88,-81.73,Florida,12069,750
35125,32736,3,Eustis,Lake County,28.9,-81.5,Florida,12069,750
35129,32738,1,Deltona,Volusia County,28.91,-81.19,Florida,12127,1546
35261,32739,1,Deltona,Volusia County,,,Florida,12127,1546
35263,32744,1,Lake Helen,Volusia County,28.98,-81.23,Florida,12127,1546
35266,32746,2,Lake Mary,Seminole County,28.76,-81.36,Florida,12117,767
35281,32747,2,Lake Monroe,Seminole County,,,Florida,12117,767
35283,32750,2,Longwood,Seminole County,28.71,-81.35,Florida,12117,767
35290,32751,3,Maitland,Orange County,28.63,-81.36,Florida,12095,3903
35299,32754,3,Mims,Brevard County,28.7,-80.9,Florida,12009,1523
35314,32757,2,Mount Dora,Lake County,28.8,-81.6,Florida,12069,750
35342,32759,2,Oak Hill,Volusia County,28.9,-80.9,Florida,12127,1546
35348,32763,1,Orange City,Volusia County,28.94,-81.3,Florida,12127,1546
35375,32764,1,Osteen,Volusia County,28.8,-81.1,Florida,12127,1546
35379,32765,1,Oviedo,Seminole County,28.67,-81.2,Florida,12117,767
35418,32766,2,Oviedo,Seminole County,28.66,-81.08,Florida,12117,767
35422,32767,3,Paisley,Lake County,29.01,-81.51,Florida,12069,750
35424,32771,2,Sanford,Seminole County,28.8,-81.3,Florida,12117,767
35529,32772,2,Sanford,Seminole County,,,Florida,12117,767
35531,32773,2,Sanford,Seminole County,28.75,-81.25,Florida,12117,767
35616,32776,1,Sorrento,Lake County,28.8,-81.5,Florida,12069,750
35621,32778,2,Tavares,Lake County,28.78,-81.73,Florida,12069,750
35646,32779,1,Longwood,Seminole County,28.72,-81.41,Florida,12117,767
35651,32780,1,Titusville,Brevard County,28.54,-80.85,Florida,12009,1523
35732,32781,1,Titusville,Brevard County,,,Florida,12009,1523
35734,32784,1,Umatilla,Lake County,28.9,-81.7,Florida,12069,750
35748,32789,2,Winter Park,Orange County,28.6,-81.36,Florida,12095,3903
35757,32792,2,Winter Park,Orange County,28.61,-81.3,Florida,12095,3903
35822,32793,1,Winter Park,Orange County,,,Florida,12095,3903
35824,32796,3,Titusville,Brevard County,28.6,-80.89,Florida,12009,1523
35858,32798,2,Zellwood,Orange County,28.73,-81.59,Florida,12095,3903
35861,32801,2,Orlando,Orange County,28.54,-81.37,Florida,12095,3903
35865,32802,1,Orlando,Orange County,,,Florida,12095,3903
35867,32803,1,Orlando,Orange County,28.55,-81.35,Florida,12095,3903
35872,32804,1,Orlando,Orange County,28.58,-81.4,Florida,12095,3903
35887,32805,1,Orlando,Orange County,28.53,-81.41,Florida,12095,3903
35982,32806,2,Orlando,Orange County,28.51,-81.36,Florida,12095,3903
35992,32807,2,Orlando,Orange County,28.55,-81.3,Florida,12095,3903
36058,32808,1,Orlando,Orange County,28.58,-81.44,Florida,12095,3903
36359,32809,2,Orlando,Orange County,28.47,-81.39,Florida,12095,3903
36404,32810,1,Orlando,Orange County,28.62,-81.43,Florida,12095,3903
36515,32811,1,Orlando,Orange County,28.5,-81.45,Florida,12095,3903
36713,32812,2,Orlando,Orange County,28.49,-81.33,Florida,12095,3903
36758,32814,2,Orlando,Orange County,28.57,-81.33,Florida,12095,3903
36760,32816,1,Orlando,Orange County,,,Florida,12095,3903
36762,32817,1,Orlando,Orange County,28.59,-81.24,Florida,12095,3903
36818,32818,2,Orlando,Orange County,28.59,-81.49,Florida,12095,3903
36985,32819,3,Orlando,Orange County,28.45,-81.46,Florida,12095,3903
36999,32820,1,Orlando,Orange County,28.57,-81.1,Florida,12095,3903
37002,32821,3,Orlando,Orange County,28.39,-81.48,Florida,12095,3903
37012,32822,2,Orlando,Orange County,28.5,-81.29,Florida,12095,3903
37205,32824,2,Orlando,Orange County,28.4,-81.32,Florida,12095,3903
37260,32825,1,Orlando,Orange County,28.52,-81.24,Florida,12095,3903
37351,32826,1,Orlando,Orange County,28.59,-81.18,Florida,12095,3903
37395,32827,1,Orlando,Orange County,28.41,-81.3,Florida,12095,3903
37402,32828,1,Orlando,Orange County,28.51,-81.16,Florida,12095,3903
37477,32829,1,Orlando,Orange County,28.48,-81.22,Florida,12095,3903
37497,32832,1,Orlando,Orange County,28.4,-81.1,Florida,12095,3903
37517,32833,3,Orlando,Orange County,28.51,-81.07,Florida,12095,3903
37524,32834,1,Orlando,Orange County,,,Florida,12095,3903
37525,32835,3,Orlando,Orange County,28.52,-81.49,Florida,12095,3903
37584,32836,2,Orlando,Orange County,28.41,-81.52,Florida,12095,3903
37595,32837,1,Orlando,Orange County,28.39,-81.44,Florida,12095,3903
37634,32839,3,Orlando,Orange County,28.49,-81.41,Florida,12095,3903
37781,32853,1,Orlando,Orange County,,,Florida,12095,3903
37782,32855,2,Orlando,Orange County,,,Florida,12095,3903
37785,32857,1,Orlando,Orange County,,,Florida,12095,3903
37786,32860,3,Orlando,Orange County,,,Florida,12095,3903
37789,32861,2,Orlando,Orange County,,,Florida,12095,3903
37790,32868,3,Orlando,Orange County,,,Florida,12095,3903
37792,32877,1,Orlando,Orange County,,,Florida,12095,3903
37793,32901,1,Melbourne,Brevard County,28.08,-80.62,Florida,12009,1523
37847,32902,3,Melbourne,Brevard County,,,Florida,12009,1523
37848,32903,2,Indialantic,Brevard County,28.11,-80.58,Florida,12009,1523
37856,32904,1,Melbourne,Brevard County,28.0,-80.8,Florida,12009,1523
37868,32905,2,Palm Bay,Brevard County,28.04,-80.61,Florida,12009,1523
37939,32907,3,Palm Bay,Brevard County,28.02,-80.67,Florida,12009,1523
37999,32908,1,Palm Bay,Brevard County,27.97,-80.73,Florida,12009,1523
38027,32909,1,Palm Bay,Brevard County,27.92,-80.68,Florida,12009,1523
38102,32920,3,Cape Canaveral,Brevard County,28.39,-80.62,Florida,12009,1523
