,Zipcode,Score,City,County,Lat,Long,State,id,CountyScore
55105,39828,1,Cairo,Grady County,30.8,-84.2,Georgia,13131,225
55195,39834,3,Climax,Decatur County,30.9,-84.4,Georgia,13087,231
55198,39837,1,Colquitt,Miller County,31.1,-84.7,Georgia,13201,25
55212,39840,3,Cuthbert,Randolph County,31.8,-84.8,Georgia,13243,16
55220,39842,3,Dawson,Terrell County,31.8,-84.4,Georgia,13273,49
55244,39845,3,Donalsonville,Seminole County,31.0,-84.9,Georgia,13253,16
55253,39846,2,Edison,Calhoun County,31.54,-84.75,Georgia,13037,8
55254,39851,1,Fort Gaines,Clay County,31.7,-85.0,Georgia,13061,7
55257,39854,3,Georgetown,Quitman County,31.9,-85.0,Georgia,13239,13
55263,39862,2,Leary,Calhoun County,31.5,-84.5,Georgia,13037,8
55266,39867,2,Morris,Clay County,31.8,-85.0,Georgia,13061,7
55267,39870,1,Newton,Baker County,31.3,-84.4,Georgia,13007,13
55274,39885,1,Sasser,Terrell County,31.722,-84.348,Georgia,13273,49
55275,39897,2,Whigham,Grady County,30.9,-84.3,Georgia,13131,225
111433,30302,1,Atlanta,Fulton County,,,Georgia,13121,4146
111612,31003,1,Allentown,Wilkinson County,32.6,-83.22,Georgia,13319,36
111679,30037,1,Decatur,Dekalb County,,,Georgia,NA,21
111798,30063,1,Marietta,Cobb County,,,Georgia,13067,1882
111961,30237,1,Jonesboro,Clayton County,,,Georgia,13063,1865
112033,39861,1,Jakin,Early County,31.2,-85.0,Georgia,13099,6
112205,31814,1,Louvale,Stewart County,32.1,-84.9,Georgia,13259,16
112532,30042,1,Lawrenceville,Gwinnett County,,,Georgia,13135,1970
112553,31733,2,Chula,Tift County,31.6,-83.5,Georgia,13277,326
