,Zipcode,Score,City,County,Lat,Long,State,id,CountyScore
61170,48906,2,Lansing,Ingham County,42.78,-84.58,Michigan,26065,348
61198,48910,2,Lansing,Ingham County,42.7,-84.52,Michigan,26065,348
61240,48911,1,Lansing,Ingham County,42.68,-84.56,Michigan,26065,348
61274,48912,2,Lansing,Ingham County,42.74,-84.52,Michigan,26065,348
61284,48915,1,Lansing,Ingham County,42.74,-84.57,Michigan,26065,348
61290,48917,1,Lansing,Eaton County,42.73,-84.63,Michigan,26045,120
61303,48918,1,Lansing,Ingham County,,,Michigan,26065,348
61305,48933,1,Lansing,Ingham County,42.73,-84.56,Michigan,26065,348
61310,49001,3,Kalamazoo,Kalamazoo County,42.27,-85.56,Michigan,26077,624
61359,49002,3,Portage,Kalamazoo County,42.2,-85.57,Michigan,26077,624
61384,49004,1,Kalamazoo,Kalamazoo County,42.35,-85.58,Michigan,26077,624
61406,49006,3,Kalamazoo,Kalamazoo County,42.3,-85.63,Michigan,26077,624
61439,49007,1,Kalamazoo,Kalamazoo County,42.3,-85.6,Michigan,26077,624
61474,49008,2,Kalamazoo,Kalamazoo County,42.27,-85.62,Michigan,26077,624
61494,49009,3,Kalamazoo,Kalamazoo County,42.3,-85.7,Michigan,26077,624
61567,49010,2,Allegan,Allegan County,42.5,-85.9,Michigan,26005,152
61579,49011,1,Athens,Calhoun County,42.09,-85.22,Michigan,26025,323
61580,49013,2,Bangor,Van Buren County,42.3,-86.1,Michigan,26159,255
61586,49014,1,Battle Creek,Calhoun County,42.3,-85.1,Michigan,26025,323
61633,49015,3,Battle Creek,Calhoun County,42.27,-85.24,Michigan,26025,323
61689,49016,1,Battle Creek,Calhoun County,,,Michigan,26025,323
61691,49017,1,Battle Creek,Calhoun County,42.4,-85.2,Michigan,26025,323
61717,49019,1,Kalamazoo,Kalamazoo County,,,Michigan,26077,624
61718,49020,1,Bedford,Calhoun County,,,Michigan,26025,323
61719,49021,2,Bellevue,Eaton County,42.4,-85.1,Michigan,26045,120
61724,49022,1,Benton Harbor,Berrien County,42.1,-86.3,Michigan,26021,427
61838,49023,1,Benton Harbor,Berrien County,,,Michigan,26021,427
61839,49024,2,Portage,Kalamazoo County,42.2,-85.62,Michigan,26077,624
61865,49026,3,Bloomingdale,Van Buren County,42.38,-85.97,Michigan,26159,255
61867,49028,2,Bronson,Branch County,41.9,-85.2,Michigan,26023,199
61883,49029,1,Burlington,Calhoun County,42.14,-85.1,Michigan,26025,323
61888,49030,2,Burr Oak,St. Joseph County,41.8,-85.4,Michigan,26149,145
61890,49031,1,Cassopolis,Cass County,41.9,-86.0,Michigan,26027,76
61899,49032,1,Centreville,St. Joseph County,41.9,-85.5,Michigan,26149,145
