"City","city_ascii","id","State","county_fips","County","Lat","Long","population","population_proper","density","source","incorporated","timezone","Zipcode","nid"
"Whittemore";"Whittemore";"MI";"Michigan";26069;"Iosco";44.2337;-83.8033;373;373;140;"polygon";"true";"America/Detroit";48770;1840000316
"Utica";"Utica";"MI";"Michigan";26099;"Macomb";42.629;-83.0218;4924;4924;1086;"polygon";"true";"America/Detroit";"48315 48317 48318";1840002417
"Huntington Woods";"Huntington Woods";"MI";"Michigan";26125;"Oakland";42.4816;-83.1685;6317;6317;1639;"polygon";"true";"America/Detroit";48070;1840002445
"Cassopolis";"Cassopolis";"MI";"Michigan";26027;"Cass";41.9116;-86.0085;1703;1703;326;"polygon";"true";"America/Detroit";49031;1840010159
"Bay City";"Bay City";"MI";"Michigan";26017;"Bay";43.5903;-83.8886;67059;33188;1260;"polygon";"true";"America/Detroit";"48706 48708";1840002583
"Coleman";"Coleman";"MI";"Michigan";26111;"Midland";43.7588;-84.587;1199;1199;371;"polygon";"true";"America/Detroit";48618;1840002661
"Spring Lake";"Spring Lake";"MI";"Michigan";26139;"Ottawa";43.0733;-86.1944;2500;2500;772;"polygon";"true";"America/Detroit";49456;1840011010
"Pilgrim";"Pilgrim";"MI";"Michigan";26019;"Benzie";44.6646;-86.2498;"null";"null";15.8;"polygon";"false";"America/Detroit";49635;1840023947
"Eagle";"Eagle";"MI";"Michigan";26037;"Clinton";42.8098;-84.7909;124;124;382;"polygon";"true";"America/Detroit";48822;1840011022
"Barton Hills";"Barton Hills";"MI";"Michigan";26161;"Washtenaw";42.3166;-83.7561;302;302;153;"polygon";"true";"America/Detroit";48105;1840011192
"Manton";"Manton";"MI";"Michigan";26165;"Wexford";44.4115;-85.401;1462;1462;361;"polygon";"true";"America/Detroit";49663;1840002513
"Roulo";"Roulo";"MI";"Michigan";26163;"Wayne";42.19;-83.4833;"null";"null";272.4;"point";"false";"America/Detroit";48111;1840031675
"Norton Shores";"Norton Shores";"MI";"Michigan";26121;"Muskegon";43.1621;-86.2519;24501;24501;406;"polygon";"true";"America/Detroit";"49441 49444";1840002873
"Kentwood";"Kentwood";"MI";"Michigan";26081;"Kent";42.8852;-85.5925;51747;51747;955;"polygon";"true";"America/Detroit";"49546 49512 49548 49508 49518 49528 49560";1840002930
"Shields";"Shields";"MI";"Michigan";26145;"Saginaw";43.4174;-84.0731;"null";"null";603.2;"polygon";"false";"America/Detroit";48609;1840004226
"Clayton";"Clayton";"MI";"Michigan";26091;"Lenawee";41.8649;-84.2347;332;332;180;"polygon";"true";"America/Detroit";49235;1840010153
"Hartford";"Hartford";"MI";"Michigan";26159;"Van Buren";42.2047;-86.1661;2605;2605;739;"polygon";"true";"America/Detroit";49057;1840003181
"Sidnaw";"Sidnaw";"MI";"Michigan";26061;"Houghton";46.5047;-88.7085;"null";"null";51.4;"point";"false";"America/Detroit";49961;1840031738
"Three Rivers";"Three Rivers";"MI";"Michigan";26149;"St. Joseph";41.9466;-85.628;10654;7691;547;"polygon";"true";"America/Detroit";49093;1840003255
"Hanover";"Hanover";"MI";"Michigan";26075;"Jackson";42.1001;-84.5542;431;431;396;"polygon";"true";"America/Detroit";49241;1840011196
"K I Sawyer";"K I Sawyer";"MI";"Michigan";26103;"Marquette";46.3298;-87.3673;"null";"null";325.5;"polygon";"false";"America/Detroit";49841;1840031758
"Melvindale";"Melvindale";"MI";"Michigan";26163;"Wayne";42.2802;-83.1782;10341;10341;1472;"polygon";"true";"America/Detroit";48122;1840003986
"Felch";"Felch";"MI";"Michigan";26043;"Dickinson";45.9972;-87.8257;"null";"null";33.1;"point";"false";"America/Menominee";49831;1840031600
"Au Sable";"Au Sable";"MI";"Michigan";26069;"Iosco";44.4105;-83.3423;"null";"null";424.5;"polygon";"false";"America/Detroit";48750;1840004095
"Bark River";"Bark River";"MI";"Michigan";26041;"Delta";45.7102;-87.3049;"null";"null";65.9;"point";"false";"America/Menominee";49807;1840031565
"Pointe Aux Pins";"Pointe Aux Pins";"MI";"Michigan";26097;"Mackinac";45.7325;-84.4778;"null";"null";29.9;"point";"false";"America/Detroit";49775;1840031667
"Plainwell";"Plainwell";"MI";"Michigan";26005;"Allegan";42.4457;-85.6435;3809;3809;738;"polygon";"true";"America/Detroit";49080;1840003112
"Oakville";"Oakville";"MI";"Michigan";26115;"Monroe";42.0814;-83.5808;"null";"null";80.4;"point";"false";"America/Detroit";48191;1840031659
"Mount Morris";"Mount Morris";"MI";"Michigan";26049;"Genesee";43.1176;-83.6986;2883;2883;965;"polygon";"true";"America/Detroit";48458;1840002943
"Howell";"Howell";"MI";"Michigan";26093;"Livingston";42.6078;-83.9339;9524;9524;736;"polygon";"true";"America/Detroit";"48843 48844";1840003100
"Martin";"Martin";"MI";"Michigan";26005;"Allegan";42.537;-85.6389;410;410;206;"polygon";"true";"America/Detroit";49070;1840011093
"New Baltimore";"New Baltimore";"MI";"Michigan";26099;"Macomb";42.6903;-82.7398;12380;12380;1038;"polygon";"true";"America/Detroit";48047;1840003090
"Oak Park";"Oak Park";"MI";"Michigan";26125;"Oakland";42.4649;-83.1824;29654;29654;2221;"polygon";"true";"America/Detroit";48237;1840002424
"Powers";"Powers";"MI";"Michigan";26109;"Menominee";45.688;-87.5265;410;410;168;"polygon";"true";"America/Menominee";49874;1840010918
"Le Roy";"Le Roy";"MI";"Michigan";26133;"Osceola";44.0381;-85.4538;251;251;98;"polygon";"true";"America/Detroit";49655;1840010950
"Scottville";"Scottville";"MI";"Michigan";26105;"Mason";43.9515;-86.2796;1217;1217;325;"polygon";"true";"America/Detroit";49454;1840002546
"Harbor Beach";"Harbor Beach";"MI";"Michigan";26063;"Huron";43.8456;-82.6555;1604;1604;356;"polygon";"true";"America/Detroit";48441;1840003952
"Croswell";"Croswell";"MI";"Michigan";26151;"Sanilac";43.2736;-82.6177;2288;2288;383;"polygon";"true";"America/Detroit";48422;1840002700
"Pinconning";"Pinconning";"MI";"Michigan";26017;"Bay";43.8573;-83.9638;1249;1249;560;"polygon";"true";"America/Detroit";48650;1840002581
"Port Austin";"Port Austin";"MI";"Michigan";26063;"Huron";44.0431;-82.9945;627;627;245;"polygon";"true";"America/Detroit";48467;1840013149
"White Pigeon";"White Pigeon";"MI";"Michigan";26149;"St. Joseph";41.7977;-85.6485;1523;1523;415;"polygon";"true";"America/Detroit";49099;1840011385
"Leslie";"Leslie";"MI";"Michigan";26065;"Ingham";42.4506;-84.4332;1884;1884;567;"polygon";"true";"America/Detroit";49251;1840003103
"Evart";"Evart";"MI";"Michigan";26133;"Osceola";43.9002;-85.2748;1865;1865;303;"polygon";"true";"America/Detroit";49631;1840002560
"Swartz Creek";"Swartz Creek";"MI";"Michigan";26049;"Genesee";42.9626;-83.826;5512;5512;523;"polygon";"true";"America/Detroit";"48554 48473";1840002944
"Skidway Lake";"Skidway Lake";"MI";"Michigan";26129;"Ogemaw";44.1919;-84.0467;"null";"null";448.9;"polygon";"false";"America/Detroit";"48610 48756";1840004096
"Monroe";"Monroe";"MI";"Michigan";26115;"Monroe";41.9154;-83.3849;49115;19875;838;"polygon";"true";"America/Detroit";"48162 48161";1840003987
"Munising";"Munising";"MI";"Michigan";26003;"Alger";46.4172;-86.6439;2783;2205;161;"polygon";"true";"America/Detroit";49862;1840003924
"Stony Point";"Stony Point";"MI";"Michigan";26115;"Monroe";41.9448;-83.273;"null";"null";920.9;"polygon";"false";"America/Detroit";48166;1840006578
"Ishpeming";"Ishpeming";"MI";"Michigan";26103;"Marquette";46.4862;-87.6658;12253;6445;284;"polygon";"true";"America/Detroit";49849;1840003922
"Wyoming";"Wyoming";"MI";"Michigan";26081;"Kent";42.8909;-85.7066;75938;75938;1191;"polygon";"true";"America/Detroit";"49418 49519 49548 49509";1840000374
"Zeba";"Zeba";"MI";"Michigan";26013;"Baraga";46.7928;-88.4133;"null";"null";65.5;"polygon";"false";"America/Detroit";49946;1840026100
"Au Train";"Au Train";"MI";"Michigan";26003;"Alger";46.4302;-86.8368;"null";"null";208;"point";"false";"America/Detroit";49806;1840031711
"Oakley Park";"Oakley Park";"MI";"Michigan";26125;"Oakland";42.5689;-83.4966;"null";"null";1122.1;"point";"false";"America/Detroit";48390;1840031658
"Montgomery";"Montgomery";"MI";"Michigan";26059;"Hillsdale";41.7775;-84.8064;335;335;129;"polygon";"true";"America/Detroit";49255;1840011379
"Union Lake";"Union Lake";"MI";"Michigan";26125;"Oakland";42.6148;-83.4469;"null";"null";1065.3;"point";"false";"America/Detroit";48386;1840031691
"Covington";"Covington";"MI";"Michigan";26013;"Baraga";46.5413;-88.5371;"null";"null";23.1;"point";"false";"America/Detroit";49919;1840031586
"Allegan";"Allegan";"MI";"Michigan";26005;"Allegan";42.5299;-85.8462;6380;5044;506;"polygon";"true";"America/Detroit";49010;1840003114
"Dixboro";"Dixboro";"MI";"Michigan";26161;"Washtenaw";42.3123;-83.6561;"null";"null";241.8;"point";"false";"America/Detroit";48105;1840031590
"Addison";"Addison";"MI";"Michigan";26091;"Lenawee";41.9862;-84.3491;588;588;237;"polygon";"true";"America/Detroit";49220;1840010154
"Walhalla";"Walhalla";"MI";"Michigan";26105;"Mason";43.9536;-86.1148;"null";"null";81.1;"point";"false";"America/Detroit";49410;1840031746
"Stanton";"Stanton";"MI";"Michigan";26117;"Montcalm";43.2928;-85.0789;1428;1428;256;"polygon";"true";"America/Detroit";48888;1840002875
"Chilson";"Chilson";"MI";"Michigan";26093;"Livingston";42.527;-83.8616;"null";"null";649;"point";"false";"America/Detroit";48843;1840031579
"Saugatuck";"Saugatuck";"MI";"Michigan";26005;"Allegan";42.6611;-86.2055;978;978;231;"polygon";"true";"America/Detroit";49453;1840003113
"Escanaba";"Escanaba";"MI";"Michigan";26041;"Delta";45.7477;-87.09;20199;12223;370;"polygon";"true";"America/Detroit";49829;1840003925
"Maple City";"Maple City";"MI";"Michigan";26089;"Leelanau";44.8556;-85.8573;"null";"null";199;"polygon";"false";"America/Detroit";49664;1840025200
"Ingalls";"Ingalls";"MI";"Michigan";26109;"Menominee";45.3769;-87.6112;"null";"null";61.8;"point";"false";"America/Menominee";49848;1840031629
"Montague";"Montague";"MI";"Michigan";26121;"Muskegon";43.4128;-86.3636;2351;2351;345;"polygon";"true";"America/Detroit";49437;1840002869
"Foster City";"Foster City";"MI";"Michigan";26043;"Dickinson";45.9633;-87.744;"null";"null";38.9;"point";"false";"America/Menominee";49834;1840031601
"Rochester Hills";"Rochester Hills";"MI";"Michigan";26125;"Oakland";42.6645;-83.1563;74205;74205;873;"polygon";"true";"America/Detroit";"48306 48307 48309";1840002429
"Peshawbestown";"Peshawbestown";"MI";"Michigan";26089;"Leelanau";45.0242;-85.6009;"null";"null";60.7;"point";"false";"America/Detroit";49682;1840031665
"Fair Plain";"Fair Plain";"MI";"Michigan";26021;"Berrien";42.0825;-86.452;"null";"null";1450.7;"polygon";"false";"America/Detroit";49022;1840004697
"Vandalia";"Vandalia";"MI";"Michigan";26027;"Cass";41.9189;-85.9143;290;290;113;"polygon";"true";"America/Detroit";49095;1840011388
"Brutus";"Brutus";"MI";"Michigan";26047;"Emmet";45.4942;-84.7818;"null";"null";103.2;"polygon";"false";"America/Detroit";"49706 49716";1840025182
"Bloomfield Hills";"Bloomfield Hills";"MI";"Michigan";26125;"Oakland";42.578;-83.2457;3990;3990;310;"polygon";"true";"America/Detroit";"48304 48303";1840002439
"Wolverine Lake";"Wolverine Lake";"MI";"Michigan";26125;"Oakland";42.555;-83.4883;4641;4641;1420;"polygon";"true";"America/Detroit";48390;1840011061
"Harrietta";"Harrietta";"MI";"Michigan";26165;"Wexford";44.3091;-85.7007;145;145;56;"polygon";"true";"America/Detroit";49638;1840010941
"Ashley";"Ashley";"MI";"Michigan";26057;"Gratiot";43.1873;-84.4762;546;546;314;"polygon";"true";"America/Detroit";48806;1840010996
"Eastpointe";"Eastpointe";"MI";"Michigan";26099;"Macomb";42.4657;-82.9461;32511;32511;2433;"polygon";"true";"America/Detroit";48021;1840002420
"Muskegon";"Muskegon";"MI";"Michigan";26121;"Muskegon";43.2281;-86.2562;160142;38131;1040;"polygon";"true";"America/Detroit";"49442 49440 49441";1840002870
"New Hudson";"New Hudson";"MI";"Michigan";26125;"Oakland";42.5109;-83.6155;"null";"null";103.6;"point";"false";"America/Detroit";48165;1840031653
"De Tour Village";"De Tour Village";"MI";"Michigan";26033;"Chippewa";45.9891;-83.9146;321;321;34;"polygon";"true";"America/Detroit";49725;1840013136
"Augusta";"Augusta";"MI";"Michigan";26077;"Kalamazoo";42.3379;-85.3525;903;903;339;"polygon";"true";"America/Detroit";49012;1840011209
"Oxford";"Oxford";"MI";"Michigan";26125;"Oakland";42.8217;-83.2563;3545;3545;1087;"polygon";"true";"America/Detroit";48371;1840011060
"North Muskegon";"North Muskegon";"MI";"Michigan";26121;"Muskegon";43.2518;-86.2714;3795;3795;818;"polygon";"true";"America/Detroit";49445;1840002872
"Harbor Springs";"Harbor Springs";"MI";"Michigan";26047;"Emmet";45.4324;-84.989;1203;1203;359;"polygon";"true";"America/Detroit";49740;1840003942
"Thompsonville";"Thompsonville";"MI";"Michigan";26019;"Benzie";44.5205;-85.9388;444;444;172;"polygon";"true";"America/Detroit";49683;1840010935
"Tower";"Tower";"MI";"Michigan";26031;"Cheboygan";45.3553;-84.3006;"null";"null";197.2;"point";"false";"America/Detroit";49765;1840031689
"East Lansing";"East Lansing";"MI";"Michigan";26065;"Ingham";42.748;-84.4835;48844;48844;1404;"polygon";"true";"America/Detroit";"48825 48823 48826";1840003101
"Edgemont Park";"Edgemont Park";"MI";"Michigan";26065;"Ingham";42.7468;-84.5926;"null";"null";1721.3;"polygon";"false";"America/Detroit";48917;1840031756
"Bear Lake";"Bear Lake";"MI";"Michigan";26101;"Manistee";44.4199;-86.1453;280;280;350;"polygon";"true";"America/Detroit";49614;1840010936
"Waverly";"Waverly";"MI";"Michigan";26045;"Eaton";42.7401;-84.6353;"null";"null";1364.9;"polygon";"false";"America/Detroit";"48917 48908";1840006924
"Metamora";"Metamora";"MI";"Michigan";26087;"Lapeer";42.9422;-83.2897;564;564;261;"polygon";"true";"America/Detroit";48455;1840011001
"Bancroft";"Bancroft";"MI";"Michigan";26155;"Shiawassee";42.8767;-84.0659;500;500;326;"polygon";"true";"America/Detroit";48414;1840011011
"Bingham Farms";"Bingham Farms";"MI";"Michigan";26125;"Oakland";42.5176;-83.278;1149;1149;365;"polygon";"true";"America/Detroit";48025;1840011053
"Morenci";"Morenci";"MI";"Michigan";26091;"Lenawee";41.7226;-84.2169;2166;2166;394;"polygon";"true";"America/Detroit";49256;1840003227
"Columbiaville";"Columbiaville";"MI";"Michigan";26087;"Lapeer";43.1567;-83.4069;772;772;337;"polygon";"true";"America/Detroit";48421;1840010999
"Rexton";"Rexton";"MI";"Michigan";26097;"Mackinac";46.1586;-85.2401;"null";"null";26.5;"point";"false";"America/Detroit";49762;1840031671
"Armada";"Armada";"MI";"Michigan";26099;"Macomb";42.8424;-82.8832;1733;1733;907;"polygon";"true";"America/Detroit";48005;1840011049
"Pearl Beach";"Pearl Beach";"MI";"Michigan";26147;"St. Clair";42.626;-82.5943;"null";"null";270.1;"polygon";"false";"America/Detroit";48001;1840006575
"Grand Marais";"Grand Marais";"MI";"Michigan";26003;"Alger";46.6708;-85.9852;"null";"null";164.3;"point";"false";"America/Detroit";49839;1840031612
"Gobles";"Gobles";"MI";"Michigan";26159;"Van Buren";42.3617;-85.8774;800;800;299;"polygon";"true";"America/Detroit";49055;1840003180
"Elkton";"Elkton";"MI";"Michigan";26063;"Huron";43.8183;-83.1809;758;758;292;"polygon";"true";"America/Detroit";48731;1840013148
"Paw Paw Lake";"Paw Paw Lake";"MI";"Michigan";26021;"Berrien";42.2113;-86.2759;"null";"null";500.7;"polygon";"false";"America/Detroit";"49098 49038";1840004699
"Frankfort";"Frankfort";"MI";"Michigan";26019;"Benzie";44.6361;-86.2332;1280;1280;356;"polygon";"true";"America/Detroit";49635;1840002304
"Byron Center";"Byron Center";"MI";"Michigan";26081;"Kent";42.8121;-85.7279;"null";"null";495.7;"polygon";"false";"America/Detroit";49315;1840004306
"Bertrand";"Bertrand";"MI";"Michigan";26021;"Berrien";41.7745;-86.2622;"null";"null";325.3;"point";"false";"America/Detroit";49120;1840031569
"Marenisco";"Marenisco";"MI";"Michigan";26053;"Gogebic";46.3737;-89.712;"null";"null";191.9;"polygon";"false";"America/Menominee";49947;1840025268
"Wolverine";"Wolverine";"MI";"Michigan";26031;"Cheboygan";45.2732;-84.6052;235;235;92;"polygon";"true";"America/Detroit";49799;1840010919
"North Manitou";"North Manitou";"MI";"Michigan";26089;"Leelanau";45.1203;-85.9793;"null";"null";0;"point";"false";"America/Detroit";49654;1840025520
"Petersburg";"Petersburg";"MI";"Michigan";26115;"Monroe";41.8993;-83.7136;1128;1128;902;"polygon";"true";"America/Detroit";49270;1840003988
"Hesperia";"Hesperia";"MI";"Michigan";26127;"Oceana";43.5691;-86.0407;936;936;445;"polygon";"true";"America/Detroit";49421;1840010968
"Jamestown";"Jamestown";"MI";"Michigan";26139;"Ottawa";42.8256;-85.8425;"null";"null";317.8;"point";"false";"America/Detroit";49426;1840031630
"Reading";"Reading";"MI";"Michigan";26059;"Hillsdale";41.8396;-84.7478;1049;1049;400;"polygon";"true";"America/Detroit";49274;1840003251
"Lum";"Lum";"MI";"Michigan";26087;"Lapeer";43.0995;-83.1511;"null";"null";47.4;"point";"false";"America/Detroit";48412;1840031640
"Shepherd";"Shepherd";"MI";"Michigan";26073;"Isabella";43.5235;-84.6927;1504;1504;607;"polygon";"true";"America/Detroit";48883;1840010963
"Michigan Center";"Michigan Center";"MI";"Michigan";26075;"Jackson";42.2268;-84.323;"null";"null";595.5;"polygon";"false";"America/Detroit";"49254 49201 49203";1840004652
"Millersburg";"Millersburg";"MI";"Michigan";26141;"Presque Isle";45.3344;-84.0601;198;198;77;"polygon";"true";"America/Detroit";49759;1840010921
"Blissfield";"Blissfield";"MI";"Michigan";26091;"Lenawee";41.8311;-83.8634;3233;3270;568;"polygon";"true";"America/Detroit";49228;1840011371
"Westland";"Westland";"MI";"Michigan";26163;"Wayne";42.3192;-83.3805;81747;81747;1544;"polygon";"true";"America/Detroit";"48185 48186";1840001847
"Brownlee Park";"Brownlee Park";"MI";"Michigan";26025;"Calhoun";42.3255;-85.1356;"null";"null";124.3;"polygon";"false";"America/Detroit";49014;1840004655
"Northport";"Northport";"MI";"Michigan";26089;"Leelanau";45.1301;-85.6173;523;523;122;"polygon";"true";"America/Detroit";49670;1840013140
"Romeo";"Romeo";"MI";"Michigan";26099;"Macomb";42.8049;-83.0041;3620;3620;689;"polygon";"true";"America/Detroit";48065;1840011050
"Saint Helen";"Saint Helen";"MI";"Michigan";26143;"Roscommon";44.3579;-84.4134;"null";"null";385.7;"polygon";"false";"America/Detroit";48656;1840004093
"Vulcan";"Vulcan";"MI";"Michigan";26043;"Dickinson";45.7805;-87.8626;"null";"null";177.1;"point";"false";"America/Menominee";49892;1840031693
"Avoca";"Avoca";"MI";"Michigan";26147;"St. Clair";43.062;-82.691;"null";"null";81.6;"point";"false";"America/Detroit";48006;1840031749
"Manchester";"Manchester";"MI";"Michigan";26161;"Washtenaw";42.1484;-84.0347;2156;2156;390;"polygon";"true";"America/Detroit";48158;1840011194
"Edmore";"Edmore";"MI";"Michigan";26117;"Montcalm";43.4073;-85.0367;1196;1196;303;"polygon";"true";"America/Detroit";48829;1840010992
"Chatham";"Chatham";"MI";"Michigan";26003;"Alger";46.3441;-86.9313;206;206;32;"polygon";"true";"America/Detroit";49816;1840010908
"Napoleon";"Napoleon";"MI";"Michigan";26075;"Jackson";42.1658;-84.2416;"null";"null";289.4;"polygon";"false";"America/Detroit";"49201 49261";1840004653
"Bloomingdale";"Bloomingdale";"MI";"Michigan";26159;"Van Buren";42.3833;-85.959;441;441;149;"polygon";"true";"America/Detroit";49026;1840011203
"Highland Park";"Highland Park";"MI";"Michigan";26163;"Wayne";42.4052;-83.0977;10900;10900;1416;"polygon";"true";"America/Detroit";48203;1840003982
"Commerce";"Commerce";"MI";"Michigan";26125;"Oakland";42.5911;-83.4908;"null";"null";1054.2;"point";"false";"America/Detroit";48382;1840031584
"Lakewood Club";"Lakewood Club";"MI";"Michigan";26121;"Muskegon";43.3761;-86.2563;1290;1290;260;"polygon";"true";"America/Detroit";49457;1840010987
"Burr Oak";"Burr Oak";"MI";"Michigan";26149;"St. Joseph";41.8472;-85.3212;811;811;311;"polygon";"true";"America/Detroit";49030;1840010157
"Woodland Park";"Woodland Park";"MI";"Michigan";26123;"Newaygo";43.7147;-85.8614;"null";"null";159.6;"point";"false";"America/Detroit";49309;1840031745
"Moran";"Moran";"MI";"Michigan";26097;"Mackinac";45.9942;-84.8309;"null";"null";53.8;"point";"false";"America/Detroit";49760;1840031730
"Elberta";"Elberta";"MI";"Michigan";26019;"Benzie";44.6209;-86.231;372;372;191;"polygon";"true";"America/Detroit";49628;1840010934
"Mecosta";"Mecosta";"MI";"Michigan";26107;"Mecosta";43.621;-85.2304;459;459;159;"polygon";"true";"America/Detroit";49332;1840010965
"Pierson";"Pierson";"MI";"Michigan";26117;"Montcalm";43.3196;-85.4975;171;171;264;"polygon";"true";"America/Detroit";49339;1840010994
"Canada Creek Ranch";"Canada Creek Ranch";"MI";"Michigan";26119;"Montmorency";45.1751;-84.2074;"null";"null";48.6;"polygon";"false";"America/Detroit";49709;1840004027
"Fenton";"Fenton";"MI";"Michigan";26049;"Genesee";42.7994;-83.7144;11286;11286;655;"polygon";"true";"America/Detroit";48430;1840002948
"Newaygo";"Newaygo";"MI";"Michigan";26123;"Newaygo";43.4163;-85.8032;3435;2035;209;"polygon";"true";"America/Detroit";49337;1840002679
"Crystal Falls";"Crystal Falls";"MI";"Michigan";26071;"Iron";46.0967;-88.3264;1377;1377;152;"polygon";"true";"America/Menominee";49920;1840001970
"Carleton";"Carleton";"MI";"Michigan";26115;"Monroe";42.0572;-83.3898;2363;2363;920;"polygon";"true";"America/Detroit";48117;1840010912
"Belding";"Belding";"MI";"Michigan";26067;"Ionia";43.0968;-85.2331;5769;5738;469;"polygon";"true";"America/Detroit";48809;1840003074
"Clinton";"Clinton";"MI";"Michigan";26091;"Lenawee";42.0699;-83.9687;2287;2287;481;"polygon";"true";"America/Detroit";49236;1840011372
"South Boardman";"South Boardman";"MI";"Michigan";26079;"Kalkaska";44.6401;-85.2866;"null";"null";226.9;"polygon";"false";"America/Detroit";49680;1840023935
"Saint Clair Shores";"Saint Clair Shores";"MI";"Michigan";26099;"Macomb";42.4921;-82.8957;59635;59635;1972;"polygon";"true";"America/Detroit";"48081 48080 48082 48090";1840003093
"Mattawan";"Mattawan";"MI";"Michigan";26159;"Van Buren";42.2165;-85.7858;1974;1974;199;"polygon";"true";"America/Detroit";49071;1840011207
"Yale";"Yale";"MI";"Michigan";26147;"St. Clair";43.1277;-82.7973;1891;1891;531;"polygon";"true";"America/Detroit";48097;1840001845
"Middleton";"Middleton";"MI";"Michigan";26057;"Gratiot";43.1834;-84.7089;"null";"null";92.7;"point";"false";"America/Detroit";48856;1840031644
"Copemish";"Copemish";"MI";"Michigan";26101;"Manistee";44.4804;-85.9242;191;191;78;"polygon";"true";"America/Detroit";49625;1840010938
"Caseville";"Caseville";"MI";"Michigan";26063;"Huron";43.9416;-83.2739;735;735;253;"polygon";"true";"America/Detroit";48725;1840010910
"Morrice";"Morrice";"MI";"Michigan";26155;"Shiawassee";42.8362;-84.1833;898;898;265;"polygon";"true";"America/Detroit";48857;1840011013
"Barryton";"Barryton";"MI";"Michigan";26107;"Mecosta";43.7505;-85.1436;353;353;142;"polygon";"true";"America/Detroit";49305;1840010964
"Parchment";"Parchment";"MI";"Michigan";26077;"Kalamazoo";42.3277;-85.5667;1844;1844;775;"polygon";"true";"America/Detroit";49004;1840003182
"Reese";"Reese";"MI";"Michigan";26157;"Tuscola";43.4527;-83.6894;1382;1382;396;"polygon";"true";"America/Detroit";48757;1840010972
"Sanford";"Sanford";"MI";"Michigan";26111;"Midland";43.6777;-84.3803;841;841;255;"polygon";"true";"America/Detroit";48657;1840010955
"Grind Stone City";"Grind Stone City";"MI";"Michigan";26063;"Huron";44.0503;-82.9008;"null";"null";18;"point";"false";"America/Detroit";48467;1840031615
"Harbert";"Harbert";"MI";"Michigan";26021;"Berrien";41.872;-86.6289;"null";"null";79;"point";"false";"America/Detroit";49128;1840031619
"Black River";"Black River";"MI";"Michigan";26001;"Alcona";44.8172;-83.3033;"null";"null";17;"point";"false";"America/Detroit";48721;1840031714
"Hubbell";"Hubbell";"MI";"Michigan";26061;"Houghton";47.177;-88.436;"null";"null";816.6;"polygon";"false";"America/Detroit";49934;1840006565
"Flushing";"Flushing";"MI";"Michigan";26049;"Genesee";43.0637;-83.8403;7949;7949;848;"polygon";"true";"America/Detroit";48433;1840002950
"Jackson";"Jackson";"MI";"Michigan";26075;"Jackson";42.2431;-84.4038;87819;32704;1162;"polygon";"true";"America/Detroit";"49202 49201 49203";1840003173
"Minden City";"Minden City";"MI";"Michigan";26151;"Sanilac";43.6715;-82.7768;184;184;64;"polygon";"true";"America/Detroit";48456;1840010981
"Indian River";"Indian River";"MI";"Michigan";26031;"Cheboygan";45.4236;-84.6236;"null";"null";324;"polygon";"false";"America/Detroit";49749;1840004016
"Waltz";"Waltz";"MI";"Michigan";26163;"Wayne";42.1003;-83.3922;"null";"null";121.4;"point";"false";"America/Detroit";48164;1840031694
"Deerfield";"Deerfield";"MI";"Michigan";26091;"Lenawee";41.8901;-83.7789;865;865;352;"polygon";"true";"America/Detroit";49238;1840011373
"Posen";"Posen";"MI";"Michigan";26141;"Presque Isle";45.2623;-83.6989;223;223;86;"polygon";"true";"America/Detroit";49776;1840010920
"Palmer";"Palmer";"MI";"Michigan";26103;"Marquette";46.4436;-87.5817;"null";"null";208;"polygon";"false";"America/Detroit";"49866 49871";1840006569
"Comstock Park";"Comstock Park";"MI";"Michigan";26081;"Kent";43.0438;-85.6779;"null";"null";833.4;"polygon";"false";"America/Detroit";49321;1840004307
"Rogers City";"Rogers City";"MI";"Michigan";26141;"Presque Isle";45.415;-83.8181;2439;2693;229;"polygon";"true";"America/Detroit";49779;1840002065
"Jennings";"Jennings";"MI";"Michigan";26113;"Missaukee";44.3325;-85.2969;"null";"null";153.8;"polygon";"false";"America/Detroit";49651;1840023970
"Standish";"Standish";"MI";"Michigan";26011;"Arenac";43.9794;-83.9637;1405;1405;249;"polygon";"true";"America/Detroit";48658;1840003949
"Parkdale";"Parkdale";"MI";"Michigan";26101;"Manistee";44.272;-86.2805;"null";"null";156.8;"polygon";"false";"America/Detroit";49660;1840023964
"Hamtramck";"Hamtramck";"MI";"Michigan";26163;"Wayne";42.3954;-83.056;21752;21752;4008;"polygon";"true";"America/Detroit";"48211 48212";1840003980
"Pickford";"Pickford";"MI";"Michigan";26033;"Chippewa";46.1578;-84.3636;"null";"null";188.5;"point";"false";"America/Detroit";49774;1840031666
"Lincoln";"Lincoln";"MI";"Michigan";26001;"Alcona";44.6842;-83.4133;314;314;147;"polygon";"true";"America/Detroit";48742;1840010928
"Owendale";"Owendale";"MI";"Michigan";26063;"Huron";43.7273;-83.2671;227;227;117;"polygon";"true";"America/Detroit";48754;1840013151
"Loomis";"Loomis";"MI";"Michigan";26073;"Isabella";43.7882;-84.6659;"null";"null";56.9;"polygon";"false";"America/Detroit";48617;1840026143
"Algonac";"Algonac";"MI";"Michigan";26147;"St. Clair";42.6208;-82.534;4044;4044;1101;"polygon";"true";"America/Detroit";48001;1840003955
"Walled Lake";"Walled Lake";"MI";"Michigan";26125;"Oakland";42.538;-83.4786;7156;7156;1251;"polygon";"true";"America/Detroit";48390;1840002435
